Date,T1,T2,T3,T5,T6,T7,T8
6/30/2023 15:00,-3.72E-06,-3.55E-06,-2.80E-06,9.10E-07,-1.19E-06,-6.49E-07,-5.38E-07
6/30/2023 15:15,-3.74E-06,-3.56E-06,-2.81E-06,9.02E-07,-1.19E-06,-6.55E-07,-5.42E-07
6/30/2023 15:30,-3.76E-06,-3.57E-06,-2.82E-06,8.95E-07,-1.19E-06,-6.61E-07,-5.48E-07
6/30/2023 15:45,-3.78E-06,-3.58E-06,-2.82E-06,8.87E-07,-1.20E-06,-6.66E-07,-5.53E-07
6/30/2023 16:00,-3.80E-06,-3.59E-06,-2.83E-06,8.80E-07,-1.20E-06,-6.69E-07,-5.58E-07
6/30/2023 16:15,-3.81E-06,-3.59E-06,-2.84E-06,8.73E-07,-1.20E-06,-6.72E-07,-5.64E-07
6/30/2023 16:30,-3.83E-06,-3.60E-06,-2.85E-06,8.66E-07,-1.21E-06,-6.73E-07,-5.70E-07
6/30/2023 16:45,-3.84E-06,-3.61E-06,-2.85E-06,8.60E-07,-1.21E-06,-6.73E-07,-5.75E-07
6/30/2023 17:00,-3.84E-06,-3.61E-06,-2.86E-06,8.54E-07,-1.21E-06,-6.71E-07,-5.81E-07
6/30/2023 17:15,-3.85E-06,-3.62E-06,-2.87E-06,8.48E-07,-1.22E-06,-6.69E-07,-5.87E-07
6/30/2023 17:30,-3.85E-06,-3.63E-06,-2.88E-06,8.43E-07,-1.22E-06,-6.65E-07,-5.93E-07
6/30/2023 17:45,-3.85E-06,-3.63E-06,-2.88E-06,8.38E-07,-1.23E-06,-6.61E-07,-5.98E-07
6/30/2023 18:00,-3.85E-06,-3.63E-06,-2.89E-06,8.34E-07,-1.23E-06,-6.55E-07,-6.04E-07
6/30/2023 18:15,-3.85E-06,-3.64E-06,-2.89E-06,8.30E-07,-1.24E-06,-6.50E-07,-6.09E-07
6/30/2023 18:30,-3.84E-06,-3.64E-06,-2.90E-06,8.27E-07,-1.24E-06,-6.43E-07,-6.14E-07
6/30/2023 18:45,-3.83E-06,-3.65E-06,-2.90E-06,8.24E-07,-1.25E-06,-6.37E-07,-6.19E-07
6/30/2023 19:00,-3.82E-06,-3.65E-06,-2.91E-06,8.22E-07,-1.25E-06,-6.30E-07,-6.23E-07
6/30/2023 19:15,-3.81E-06,-3.65E-06,-2.91E-06,8.20E-07,-1.26E-06,-6.23E-07,-6.27E-07
6/30/2023 19:30,-3.80E-06,-3.65E-06,-2.91E-06,8.19E-07,-1.26E-06,-6.16E-07,-6.31E-07
6/30/2023 19:45,-3.79E-06,-3.65E-06,-2.92E-06,8.17E-07,-1.26E-06,-6.10E-07,-6.34E-07
6/30/2023 20:00,-3.78E-06,-3.65E-06,-2.92E-06,8.17E-07,-1.27E-06,-6.03E-07,-6.37E-07
6/30/2023 20:15,-3.77E-06,-3.65E-06,-2.92E-06,8.16E-07,-1.27E-06,-5.97E-07,-6.40E-07
6/30/2023 20:30,-3.76E-06,-3.66E-06,-2.92E-06,8.16E-07,-1.27E-06,-5.92E-07,-6.42E-07
6/30/2023 20:45,-3.75E-06,-3.66E-06,-2.92E-06,8.16E-07,-1.28E-06,-5.87E-07,-6.44E-07
6/30/2023 21:00,-3.74E-06,-3.66E-06,-2.92E-06,8.16E-07,-1.28E-06,-5.82E-07,-6.46E-07
6/30/2023 21:15,-3.73E-06,-3.66E-06,-2.92E-06,8.17E-07,-1.28E-06,-5.79E-07,-6.47E-07
6/30/2023 21:30,-3.72E-06,-3.66E-06,-2.92E-06,8.17E-07,-1.28E-06,-5.76E-07,-6.48E-07
6/30/2023 21:45,-3.71E-06,-3.66E-06,-2.92E-06,8.18E-07,-1.29E-06,-5.74E-07,-6.48E-07
6/30/2023 22:00,-3.70E-06,-3.66E-06,-2.92E-06,8.18E-07,-1.29E-06,-5.73E-07,-6.49E-07
6/30/2023 22:15,-3.70E-06,-3.66E-06,-2.92E-06,8.19E-07,-1.29E-06,-5.73E-07,-6.49E-07
6/30/2023 22:30,-3.69E-06,-3.66E-06,-2.91E-06,8.20E-07,-1.29E-06,-5.74E-07,-6.49E-07
6/30/2023 22:45,-3.69E-06,-3.66E-06,-2.91E-06,8.20E-07,-1.29E-06,-5.75E-07,-6.49E-07
6/30/2023 23:00,-3.69E-06,-3.66E-06,-2.91E-06,8.20E-07,-1.29E-06,-5.78E-07,-6.48E-07
6/30/2023 23:15,-3.69E-06,-3.66E-06,-2.91E-06,8.20E-07,-1.29E-06,-5.81E-07,-6.47E-07
6/30/2023 23:30,-3.69E-06,-3.67E-06,-2.91E-06,8.20E-07,-1.29E-06,-5.85E-07,-6.47E-07
6/30/2023 23:45,-3.69E-06,-3.67E-06,-2.90E-06,8.20E-07,-1.29E-06,-5.90E-07,-6.46E-07
7/1/2023 0:00,-3.70E-06,-3.67E-06,-2.90E-06,8.19E-07,-1.29E-06,-5.96E-07,-6.45E-07
7/1/2023 0:15,-3.70E-06,-3.67E-06,-2.90E-06,8.19E-07,-1.28E-06,-6.03E-07,-6.44E-07
7/1/2023 0:30,-3.71E-06,-3.68E-06,-2.90E-06,8.18E-07,-1.28E-06,-6.10E-07,-6.43E-07
7/1/2023 0:45,-3.72E-06,-3.68E-06,-2.90E-06,8.16E-07,-1.28E-06,-6.18E-07,-6.42E-07
7/1/2023 1:00,-3.73E-06,-3.69E-06,-2.90E-06,8.14E-07,-1.28E-06,-6.27E-07,-6.41E-07
7/1/2023 1:15,-3.74E-06,-3.69E-06,-2.90E-06,8.12E-07,-1.28E-06,-6.36E-07,-6.40E-07
7/1/2023 1:30,-3.75E-06,-3.70E-06,-2.90E-06,8.10E-07,-1.28E-06,-6.45E-07,-6.39E-07
7/1/2023 1:45,-3.77E-06,-3.70E-06,-2.90E-06,8.07E-07,-1.27E-06,-6.55E-07,-6.39E-07
7/1/2023 2:00,-3.78E-06,-3.71E-06,-2.90E-06,8.04E-07,-1.27E-06,-6.66E-07,-6.38E-07
7/1/2023 2:15,-3.80E-06,-3.71E-06,-2.90E-06,8.00E-07,-1.27E-06,-6.77E-07,-6.38E-07
7/1/2023 2:30,-3.81E-06,-3.72E-06,-2.90E-06,7.97E-07,-1.27E-06,-6.87E-07,-6.38E-07
7/1/2023 2:45,-3.83E-06,-3.73E-06,-2.90E-06,7.93E-07,-1.27E-06,-6.98E-07,-6.38E-07
7/1/2023 3:00,-3.84E-06,-3.73E-06,-2.90E-06,7.89E-07,-1.27E-06,-7.09E-07,-6.38E-07
7/1/2023 3:15,-3.86E-06,-3.74E-06,-2.90E-06,7.84E-07,-1.27E-06,-7.20E-07,-6.39E-07
7/1/2023 3:30,-3.88E-06,-3.75E-06,-2.91E-06,7.79E-07,-1.27E-06,-7.31E-07,-6.40E-07
7/1/2023 3:45,-3.89E-06,-3.76E-06,-2.91E-06,7.74E-07,-1.26E-06,-7.42E-07,-6.41E-07
7/1/2023 4:00,-3.91E-06,-3.76E-06,-2.91E-06,7.69E-07,-1.26E-06,-7.52E-07,-6.42E-07
7/1/2023 4:15,-3.93E-06,-3.77E-06,-2.92E-06,7.64E-07,-1.26E-06,-7.62E-07,-6.44E-07
7/1/2023 4:30,-3.94E-06,-3.78E-06,-2.92E-06,7.59E-07,-1.26E-06,-7.72E-07,-6.46E-07
7/1/2023 4:45,-3.96E-06,-3.79E-06,-2.92E-06,7.54E-07,-1.26E-06,-7.82E-07,-6.48E-07
7/1/2023 5:00,-3.97E-06,-3.80E-06,-2.93E-06,7.48E-07,-1.26E-06,-7.91E-07,-6.50E-07
7/1/2023 5:15,-3.98E-06,-3.80E-06,-2.93E-06,7.43E-07,-1.27E-06,-7.99E-07,-6.52E-07
7/1/2023 5:30,-4.00E-06,-3.81E-06,-2.94E-06,7.37E-07,-1.27E-06,-8.07E-07,-6.55E-07
7/1/2023 5:45,-4.01E-06,-3.82E-06,-2.94E-06,7.32E-07,-1.27E-06,-8.15E-07,-6.58E-07
7/1/2023 6:00,-4.02E-06,-3.83E-06,-2.95E-06,7.27E-07,-1.27E-06,-8.22E-07,-6.61E-07
7/1/2023 6:15,-4.03E-06,-3.84E-06,-2.95E-06,7.22E-07,-1.27E-06,-8.28E-07,-6.64E-07
7/1/2023 6:30,-4.04E-06,-3.84E-06,-2.96E-06,7.17E-07,-1.27E-06,-8.34E-07,-6.67E-07
7/1/2023 6:45,-4.05E-06,-3.85E-06,-2.96E-06,7.13E-07,-1.28E-06,-8.39E-07,-6.70E-07
7/1/2023 7:00,-4.05E-06,-3.86E-06,-2.97E-06,7.08E-07,-1.28E-06,-8.44E-07,-6.74E-07
7/1/2023 7:15,-4.06E-06,-3.86E-06,-2.98E-06,7.04E-07,-1.28E-06,-8.49E-07,-6.77E-07
7/1/2023 7:30,-4.06E-06,-3.87E-06,-2.98E-06,7.00E-07,-1.28E-06,-8.52E-07,-6.80E-07
7/1/2023 7:45,-4.06E-06,-3.87E-06,-2.99E-06,6.96E-07,-1.29E-06,-8.56E-07,-6.83E-07
7/1/2023 8:00,-4.07E-06,-3.88E-06,-2.99E-06,6.93E-07,-1.29E-06,-8.59E-07,-6.87E-07
7/1/2023 8:15,-4.07E-06,-3.88E-06,-3.00E-06,6.90E-07,-1.29E-06,-8.62E-07,-6.90E-07
7/1/2023 8:30,-4.07E-06,-3.89E-06,-3.00E-06,6.87E-07,-1.29E-06,-8.64E-07,-6.93E-07
7/1/2023 8:45,-4.06E-06,-3.89E-06,-3.00E-06,6.84E-07,-1.30E-06,-8.67E-07,-6.96E-07
7/1/2023 9:00,-4.06E-06,-3.90E-06,-3.01E-06,6.82E-07,-1.30E-06,-8.69E-07,-6.98E-07
7/1/2023 9:15,-4.06E-06,-3.90E-06,-3.01E-06,6.80E-07,-1.30E-06,-8.72E-07,-7.01E-07
7/1/2023 9:30,-4.06E-06,-3.91E-06,-3.01E-06,6.78E-07,-1.31E-06,-8.74E-07,-7.04E-07
7/1/2023 9:45,-4.05E-06,-3.91E-06,-3.02E-06,6.77E-07,-1.31E-06,-8.76E-07,-7.06E-07
7/1/2023 10:00,-4.05E-06,-3.91E-06,-3.02E-06,6.75E-07,-1.31E-06,-8.79E-07,-7.08E-07
7/1/2023 10:15,-4.05E-06,-3.92E-06,-3.02E-06,6.74E-07,-1.32E-06,-8.83E-07,-7.10E-07
7/1/2023 10:30,-4.04E-06,-3.92E-06,-3.03E-06,6.73E-07,-1.32E-06,-8.87E-07,-7.11E-07
7/1/2023 10:45,-4.04E-06,-3.92E-06,-3.03E-06,6.72E-07,-1.32E-06,-8.92E-07,-7.13E-07
7/1/2023 11:00,-4.04E-06,-3.93E-06,-3.03E-06,6.70E-07,-1.32E-06,-8.98E-07,-7.14E-07
7/1/2023 11:15,-4.04E-06,-3.93E-06,-3.03E-06,6.69E-07,-1.32E-06,-9.05E-07,-7.16E-07
7/1/2023 11:30,-4.04E-06,-3.93E-06,-3.03E-06,6.67E-07,-1.33E-06,-9.13E-07,-7.17E-07
7/1/2023 11:45,-4.04E-06,-3.94E-06,-3.04E-06,6.65E-07,-1.33E-06,-9.22E-07,-7.19E-07
7/1/2023 12:00,-4.05E-06,-3.94E-06,-3.04E-06,6.63E-07,-1.33E-06,-9.32E-07,-7.20E-07
7/1/2023 12:15,-4.05E-06,-3.95E-06,-3.04E-06,6.61E-07,-1.33E-06,-9.43E-07,-7.21E-07
7/1/2023 12:30,-4.06E-06,-3.95E-06,-3.04E-06,6.59E-07,-1.33E-06,-9.53E-07,-7.23E-07
7/1/2023 12:45,-4.07E-06,-3.96E-06,-3.05E-06,6.56E-07,-1.34E-06,-9.65E-07,-7.24E-07
7/1/2023 13:00,-4.08E-06,-3.96E-06,-3.05E-06,6.54E-07,-1.34E-06,-9.76E-07,-7.25E-07
7/1/2023 13:15,-4.09E-06,-3.97E-06,-3.05E-06,6.51E-07,-1.34E-06,-9.89E-07,-7.27E-07
7/1/2023 13:30,-4.11E-06,-3.98E-06,-3.06E-06,6.48E-07,-1.34E-06,-1.00E-06,-7.28E-07
7/1/2023 13:45,-4.12E-06,-3.98E-06,-3.06E-06,6.45E-07,-1.34E-06,-1.01E-06,-7.30E-07
7/1/2023 14:00,-4.13E-06,-3.99E-06,-3.06E-06,6.41E-07,-1.34E-06,-1.03E-06,-7.32E-07
7/1/2023 14:15,-4.15E-06,-3.99E-06,-3.07E-06,6.37E-07,-1.35E-06,-1.04E-06,-7.34E-07
7/1/2023 14:30,-4.17E-06,-4.00E-06,-3.07E-06,6.34E-07,-1.35E-06,-1.05E-06,-7.36E-07
7/1/2023 14:45,-4.18E-06,-4.01E-06,-3.07E-06,6.30E-07,-1.35E-06,-1.07E-06,-7.38E-07
7/1/2023 15:00,-4.20E-06,-4.01E-06,-3.08E-06,6.26E-07,-1.35E-06,-1.08E-06,-7.40E-07
7/1/2023 15:15,-4.21E-06,-4.02E-06,-3.08E-06,6.22E-07,-1.35E-06,-1.09E-06,-7.42E-07
7/1/2023 15:30,-4.23E-06,-4.03E-06,-3.09E-06,6.19E-07,-1.35E-06,-1.10E-06,-7.44E-07
7/1/2023 15:45,-4.24E-06,-4.03E-06,-3.09E-06,6.15E-07,-1.36E-06,-1.11E-06,-7.47E-07
7/1/2023 16:00,-4.25E-06,-4.04E-06,-3.09E-06,6.12E-07,-1.36E-06,-1.12E-06,-7.49E-07
7/1/2023 16:15,-4.26E-06,-4.04E-06,-3.10E-06,6.09E-07,-1.36E-06,-1.12E-06,-7.51E-07
7/1/2023 16:30,-4.27E-06,-4.05E-06,-3.10E-06,6.06E-07,-1.36E-06,-1.13E-06,-7.53E-07
7/1/2023 16:45,-4.28E-06,-4.05E-06,-3.10E-06,6.03E-07,-1.37E-06,-1.13E-06,-7.55E-07
7/1/2023 17:00,-4.28E-06,-4.06E-06,-3.11E-06,6.01E-07,-1.37E-06,-1.14E-06,-7.57E-07
7/1/2023 17:15,-4.28E-06,-4.06E-06,-3.11E-06,5.99E-07,-1.37E-06,-1.14E-06,-7.59E-07
7/1/2023 17:30,-4.29E-06,-4.06E-06,-3.11E-06,5.98E-07,-1.37E-06,-1.14E-06,-7.61E-07
7/1/2023 17:45,-4.29E-06,-4.07E-06,-3.12E-06,5.96E-07,-1.38E-06,-1.15E-06,-7.62E-07
7/1/2023 18:00,-4.28E-06,-4.07E-06,-3.12E-06,5.96E-07,-1.38E-06,-1.15E-06,-7.63E-07
7/1/2023 18:15,-4.28E-06,-4.07E-06,-3.12E-06,5.96E-07,-1.38E-06,-1.15E-06,-7.64E-07
7/1/2023 18:30,-4.27E-06,-4.07E-06,-3.12E-06,5.96E-07,-1.38E-06,-1.14E-06,-7.65E-07
7/1/2023 18:45,-4.27E-06,-4.07E-06,-3.12E-06,5.96E-07,-1.38E-06,-1.14E-06,-7.65E-07
7/1/2023 19:00,-4.26E-06,-4.07E-06,-3.12E-06,5.97E-07,-1.38E-06,-1.14E-06,-7.66E-07
7/1/2023 19:15,-4.25E-06,-4.08E-06,-3.12E-06,5.99E-07,-1.39E-06,-1.14E-06,-7.65E-07
7/1/2023 19:30,-4.24E-06,-4.08E-06,-3.12E-06,6.00E-07,-1.39E-06,-1.14E-06,-7.65E-07
7/1/2023 19:45,-4.23E-06,-4.07E-06,-3.12E-06,6.02E-07,-1.39E-06,-1.14E-06,-7.64E-07
7/1/2023 20:00,-4.22E-06,-4.07E-06,-3.12E-06,6.04E-07,-1.39E-06,-1.14E-06,-7.63E-07
7/1/2023 20:15,-4.21E-06,-4.07E-06,-3.12E-06,6.07E-07,-1.39E-06,-1.14E-06,-7.62E-07
7/1/2023 20:30,-4.20E-06,-4.07E-06,-3.12E-06,6.09E-07,-1.39E-06,-1.14E-06,-7.60E-07
7/1/2023 20:45,-4.19E-06,-4.07E-06,-3.11E-06,6.12E-07,-1.39E-06,-1.14E-06,-7.58E-07
7/1/2023 21:00,-4.19E-06,-4.07E-06,-3.11E-06,6.15E-07,-1.39E-06,-1.14E-06,-7.56E-07
7/1/2023 21:15,-4.18E-06,-4.07E-06,-3.11E-06,6.18E-07,-1.39E-06,-1.14E-06,-7.54E-07
7/1/2023 21:30,-4.17E-06,-4.07E-06,-3.11E-06,6.21E-07,-1.39E-06,-1.14E-06,-7.51E-07
7/1/2023 21:45,-4.17E-06,-4.07E-06,-3.10E-06,6.24E-07,-1.38E-06,-1.14E-06,-7.48E-07
7/1/2023 22:00,-4.16E-06,-4.07E-06,-3.10E-06,6.27E-07,-1.38E-06,-1.15E-06,-7.45E-07
7/1/2023 22:15,-4.16E-06,-4.07E-06,-3.10E-06,6.30E-07,-1.38E-06,-1.15E-06,-7.42E-07
7/1/2023 22:30,-4.16E-06,-4.07E-06,-3.09E-06,6.33E-07,-1.38E-06,-1.16E-06,-7.39E-07
7/1/2023 22:45,-4.16E-06,-4.06E-06,-3.09E-06,6.36E-07,-1.38E-06,-1.16E-06,-7.36E-07
7/1/2023 23:00,-4.16E-06,-4.06E-06,-3.09E-06,6.38E-07,-1.37E-06,-1.17E-06,-7.32E-07
7/1/2023 23:15,-4.16E-06,-4.06E-06,-3.09E-06,6.40E-07,-1.37E-06,-1.17E-06,-7.28E-07
7/1/2023 23:30,-4.16E-06,-4.06E-06,-3.08E-06,6.42E-07,-1.37E-06,-1.18E-06,-7.25E-07
7/1/2023 23:45,-4.17E-06,-4.07E-06,-3.08E-06,6.44E-07,-1.37E-06,-1.19E-06,-7.21E-07
7/2/2023 0:00,-4.17E-06,-4.07E-06,-3.08E-06,6.46E-07,-1.36E-06,-1.20E-06,-7.18E-07
7/2/2023 0:15,-4.18E-06,-4.07E-06,-3.08E-06,6.47E-07,-1.36E-06,-1.21E-06,-7.14E-07
7/2/2023 0:30,-4.19E-06,-4.07E-06,-3.08E-06,6.48E-07,-1.36E-06,-1.22E-06,-7.11E-07
7/2/2023 0:45,-4.20E-06,-4.07E-06,-3.07E-06,6.48E-07,-1.35E-06,-1.23E-06,-7.08E-07
7/2/2023 1:00,-4.21E-06,-4.07E-06,-3.07E-06,6.49E-07,-1.35E-06,-1.23E-06,-7.05E-07
7/2/2023 1:15,-4.22E-06,-4.07E-06,-3.07E-06,6.49E-07,-1.35E-06,-1.25E-06,-7.02E-07
7/2/2023 1:30,-4.23E-06,-4.08E-06,-3.07E-06,6.48E-07,-1.34E-06,-1.26E-06,-6.99E-07
7/2/2023 1:45,-4.24E-06,-4.08E-06,-3.07E-06,6.48E-07,-1.34E-06,-1.27E-06,-6.96E-07
7/2/2023 2:00,-4.25E-06,-4.08E-06,-3.07E-06,6.47E-07,-1.34E-06,-1.28E-06,-6.94E-07
7/2/2023 2:15,-4.27E-06,-4.09E-06,-3.07E-06,6.46E-07,-1.33E-06,-1.29E-06,-6.91E-07
7/2/2023 2:30,-4.28E-06,-4.09E-06,-3.07E-06,6.44E-07,-1.33E-06,-1.30E-06,-6.89E-07
7/2/2023 2:45,-4.29E-06,-4.09E-06,-3.08E-06,6.43E-07,-1.33E-06,-1.31E-06,-6.88E-07
7/2/2023 3:00,-4.31E-06,-4.10E-06,-3.08E-06,6.41E-07,-1.33E-06,-1.32E-06,-6.86E-07
7/2/2023 3:15,-4.32E-06,-4.10E-06,-3.08E-06,6.39E-07,-1.32E-06,-1.33E-06,-6.85E-07
7/2/2023 3:30,-4.33E-06,-4.10E-06,-3.08E-06,6.37E-07,-1.32E-06,-1.33E-06,-6.84E-07
7/2/2023 3:45,-4.34E-06,-4.11E-06,-3.09E-06,6.35E-07,-1.32E-06,-1.34E-06,-6.83E-07
7/2/2023 4:00,-4.35E-06,-4.11E-06,-3.09E-06,6.33E-07,-1.32E-06,-1.35E-06,-6.82E-07
7/2/2023 4:15,-4.36E-06,-4.11E-06,-3.09E-06,6.31E-07,-1.32E-06,-1.35E-06,-6.82E-07
7/2/2023 4:30,-4.37E-06,-4.12E-06,-3.09E-06,6.29E-07,-1.32E-06,-1.36E-06,-6.82E-07
7/2/2023 4:45,-4.38E-06,-4.12E-06,-3.10E-06,6.27E-07,-1.32E-06,-1.37E-06,-6.82E-07
7/2/2023 5:00,-4.39E-06,-4.12E-06,-3.10E-06,6.25E-07,-1.32E-06,-1.37E-06,-6.82E-07
7/2/2023 5:15,-4.39E-06,-4.12E-06,-3.10E-06,6.24E-07,-1.32E-06,-1.37E-06,-6.82E-07
7/2/2023 5:30,-4.40E-06,-4.13E-06,-3.11E-06,6.22E-07,-1.32E-06,-1.38E-06,-6.82E-07
7/2/2023 5:45,-4.40E-06,-4.13E-06,-3.11E-06,6.21E-07,-1.32E-06,-1.38E-06,-6.83E-07
7/2/2023 6:00,-4.40E-06,-4.13E-06,-3.11E-06,6.20E-07,-1.32E-06,-1.38E-06,-6.83E-07
7/2/2023 6:15,-4.40E-06,-4.13E-06,-3.12E-06,6.20E-07,-1.32E-06,-1.38E-06,-6.83E-07
7/2/2023 6:30,-4.40E-06,-4.13E-06,-3.12E-06,6.19E-07,-1.32E-06,-1.38E-06,-6.84E-07
7/2/2023 6:45,-4.40E-06,-4.13E-06,-3.12E-06,6.19E-07,-1.32E-06,-1.38E-06,-6.84E-07
7/2/2023 7:00,-4.39E-06,-4.13E-06,-3.13E-06,6.20E-07,-1.32E-06,-1.38E-06,-6.84E-07
7/2/2023 7:15,-4.39E-06,-4.13E-06,-3.13E-06,6.21E-07,-1.32E-06,-1.37E-06,-6.84E-07
7/2/2023 7:30,-4.38E-06,-4.13E-06,-3.13E-06,6.22E-07,-1.32E-06,-1.37E-06,-6.84E-07
7/2/2023 7:45,-4.37E-06,-4.13E-06,-3.13E-06,6.24E-07,-1.32E-06,-1.37E-06,-6.84E-07
7/2/2023 8:00,-4.36E-06,-4.12E-06,-3.13E-06,6.26E-07,-1.32E-06,-1.36E-06,-6.84E-07
7/2/2023 8:15,-4.35E-06,-4.12E-06,-3.13E-06,6.28E-07,-1.32E-06,-1.36E-06,-6.83E-07
7/2/2023 8:30,-4.34E-06,-4.12E-06,-3.13E-06,6.31E-07,-1.33E-06,-1.35E-06,-6.82E-07
7/2/2023 8:45,-4.33E-06,-4.12E-06,-3.13E-06,6.34E-07,-1.33E-06,-1.35E-06,-6.81E-07
7/2/2023 9:00,-4.31E-06,-4.11E-06,-3.13E-06,6.38E-07,-1.33E-06,-1.34E-06,-6.80E-07
7/2/2023 9:15,-4.30E-06,-4.11E-06,-3.13E-06,6.41E-07,-1.33E-06,-1.34E-06,-6.78E-07
7/2/2023 9:30,-4.29E-06,-4.10E-06,-3.13E-06,6.45E-07,-1.33E-06,-1.34E-06,-6.76E-07
7/2/2023 9:45,-4.27E-06,-4.10E-06,-3.13E-06,6.50E-07,-1.33E-06,-1.33E-06,-6.74E-07
7/2/2023 10:00,-4.26E-06,-4.09E-06,-3.13E-06,6.54E-07,-1.33E-06,-1.33E-06,-6.72E-07
7/2/2023 10:15,-4.24E-06,-4.09E-06,-3.13E-06,6.59E-07,-1.32E-06,-1.33E-06,-6.69E-07
7/2/2023 10:30,-4.23E-06,-4.09E-06,-3.12E-06,6.63E-07,-1.32E-06,-1.32E-06,-6.66E-07
7/2/2023 10:45,-4.22E-06,-4.08E-06,-3.12E-06,6.68E-07,-1.32E-06,-1.32E-06,-6.62E-07
7/2/2023 11:00,-4.21E-06,-4.08E-06,-3.12E-06,6.72E-07,-1.32E-06,-1.32E-06,-6.59E-07
7/2/2023 11:15,-4.20E-06,-4.07E-06,-3.12E-06,6.76E-07,-1.32E-06,-1.33E-06,-6.55E-07
7/2/2023 11:30,-4.19E-06,-4.07E-06,-3.11E-06,6.80E-07,-1.32E-06,-1.33E-06,-6.52E-07
7/2/2023 11:45,-4.18E-06,-4.07E-06,-3.11E-06,6.84E-07,-1.31E-06,-1.33E-06,-6.48E-07
7/2/2023 12:00,-4.18E-06,-4.07E-06,-3.11E-06,6.87E-07,-1.31E-06,-1.34E-06,-6.44E-07
7/2/2023 12:15,-4.18E-06,-4.06E-06,-3.10E-06,6.90E-07,-1.31E-06,-1.35E-06,-6.40E-07
7/2/2023 12:30,-4.18E-06,-4.06E-06,-3.10E-06,6.92E-07,-1.31E-06,-1.36E-06,-6.37E-07
7/2/2023 12:45,-4.18E-06,-4.06E-06,-3.10E-06,6.95E-07,-1.30E-06,-1.37E-06,-6.33E-07
7/2/2023 13:00,-4.19E-06,-4.06E-06,-3.10E-06,6.96E-07,-1.30E-06,-1.38E-06,-6.30E-07
7/2/2023 13:15,-4.20E-06,-4.06E-06,-3.10E-06,6.98E-07,-1.30E-06,-1.39E-06,-6.27E-07
7/2/2023 13:30,-4.21E-06,-4.06E-06,-3.10E-06,6.98E-07,-1.29E-06,-1.40E-06,-6.24E-07
7/2/2023 13:45,-4.22E-06,-4.06E-06,-3.10E-06,6.99E-07,-1.29E-06,-1.41E-06,-6.21E-07
7/2/2023 14:00,-4.23E-06,-4.06E-06,-3.10E-06,6.99E-07,-1.29E-06,-1.42E-06,-6.18E-07
7/2/2023 14:15,-4.24E-06,-4.06E-06,-3.10E-06,7.00E-07,-1.28E-06,-1.43E-06,-6.16E-07
7/2/2023 14:30,-4.25E-06,-4.06E-06,-3.10E-06,7.00E-07,-1.28E-06,-1.44E-06,-6.14E-07
7/2/2023 14:45,-4.26E-06,-4.06E-06,-3.10E-06,7.00E-07,-1.28E-06,-1.44E-06,-6.12E-07
7/2/2023 15:00,-4.27E-06,-4.06E-06,-3.10E-06,6.99E-07,-1.28E-06,-1.45E-06,-6.10E-07
7/2/2023 15:15,-4.28E-06,-4.07E-06,-3.10E-06,7.00E-07,-1.27E-06,-1.46E-06,-6.08E-07
7/2/2023 15:30,-4.28E-06,-4.07E-06,-3.10E-06,7.00E-07,-1.27E-06,-1.46E-06,-6.07E-07
7/2/2023 15:45,-4.29E-06,-4.07E-06,-3.10E-06,7.00E-07,-1.27E-06,-1.47E-06,-6.05E-07
7/2/2023 16:00,-4.29E-06,-4.06E-06,-3.10E-06,7.01E-07,-1.27E-06,-1.47E-06,-6.04E-07
7/2/2023 16:15,-4.29E-06,-4.06E-06,-3.10E-06,7.01E-07,-1.27E-06,-1.47E-06,-6.02E-07
7/2/2023 16:30,-4.29E-06,-4.06E-06,-3.10E-06,7.02E-07,-1.26E-06,-1.47E-06,-6.01E-07
7/2/2023 16:45,-4.28E-06,-4.06E-06,-3.10E-06,7.04E-07,-1.26E-06,-1.47E-06,-5.99E-07
7/2/2023 17:00,-4.27E-06,-4.06E-06,-3.10E-06,7.06E-07,-1.26E-06,-1.46E-06,-5.98E-07
7/2/2023 17:15,-4.26E-06,-4.06E-06,-3.10E-06,7.08E-07,-1.26E-06,-1.46E-06,-5.96E-07
7/2/2023 17:30,-4.25E-06,-4.05E-06,-3.10E-06,7.11E-07,-1.26E-06,-1.45E-06,-5.94E-07
7/2/2023 17:45,-4.24E-06,-4.05E-06,-3.10E-06,7.14E-07,-1.25E-06,-1.45E-06,-5.92E-07
7/2/2023 18:00,-4.22E-06,-4.05E-06,-3.10E-06,7.17E-07,-1.25E-06,-1.44E-06,-5.90E-07
7/2/2023 18:15,-4.21E-06,-4.04E-06,-3.10E-06,7.21E-07,-1.25E-06,-1.44E-06,-5.88E-07
7/2/2023 18:30,-4.19E-06,-4.04E-06,-3.09E-06,7.25E-07,-1.25E-06,-1.43E-06,-5.85E-07
7/2/2023 18:45,-4.17E-06,-4.03E-06,-3.09E-06,7.30E-07,-1.25E-06,-1.42E-06,-5.82E-07
7/2/2023 19:00,-4.15E-06,-4.03E-06,-3.09E-06,7.34E-07,-1.25E-06,-1.41E-06,-5.79E-07
7/2/2023 19:15,-4.13E-06,-4.02E-06,-3.09E-06,7.40E-07,-1.24E-06,-1.41E-06,-5.76E-07
7/2/2023 19:30,-4.11E-06,-4.02E-06,-3.08E-06,7.45E-07,-1.24E-06,-1.40E-06,-5.72E-07
