Date_Time,TurbClean
4/20/2023 22:29,11.15217
4/20/2023 22:44,9.633142
4/20/2023 22:59,9.5272174
4/20/2023 23:14,9.925587
4/20/2023 23:29,14.17064
4/20/2023 23:44,9.449998
4/20/2023 23:59,9.933173
4/21/2023 0:14,8.505061
4/21/2023 0:29,8.421017
4/21/2023 0:44,8.263618
4/21/2023 0:59,11.85403
4/21/2023 1:14,8.333714
4/21/2023 1:29,8.181873
4/21/2023 1:44,8.8883928
4/21/2023 1:59,8.37754334
4/21/2023 2:14,7.793505
4/21/2023 2:29,9.683845
4/21/2023 2:44,10.15499
4/21/2023 2:59,10.76337
4/21/2023 3:14,11.61666
4/21/2023 3:29,14.13397
4/21/2023 3:44,8.810134
4/21/2023 3:59,8.210626
4/21/2023 4:14,7.658206
4/21/2023 4:29,7.927142
4/21/2023 4:44,8.430359
4/21/2023 4:59,8.09129
4/21/2023 5:14,12.03306
4/21/2023 5:29,8.372559
4/21/2023 5:44,9.225978
4/21/2023 5:59,7.462435
4/21/2023 6:14,7.172431
4/21/2023 6:29,9.739391
4/21/2023 6:44,10.53329
4/21/2023 6:59,9.517488
4/21/2023 7:14,8.381696
4/21/2023 7:29,9.7278473
4/21/2023 7:44,14.15087
4/21/2023 7:59,9.392239
4/21/2023 8:14,9.418756
4/21/2023 8:29,11.96921
4/21/2023 8:44,8.060939
4/21/2023 8:59,8.436213
4/21/2023 9:14,8.828076
4/21/2023 9:29,7.885979
4/21/2023 9:44,8.526469
4/21/2023 9:59,8.485124
4/21/2023 10:14,8.3712367
4/21/2023 10:29,10.21869
4/21/2023 10:44,8.959034
4/21/2023 10:59,8.734291
4/21/2023 11:14,8.742898
4/21/2023 11:29,9.457735
4/21/2023 11:44,7.409592
4/21/2023 11:59,9.909884
4/21/2023 12:14,8.652264
4/21/2023 12:29,9.401575
4/21/2023 12:44,7.901646
4/21/2023 12:59,9.444654
4/21/2023 13:14,7.989983
4/21/2023 13:29,9.345096
4/21/2023 13:44,7.488872
4/21/2023 13:59,10.57808
