Date_Time,Turbidity (NTU),SSC (mg/L),C_conc,S_conc,FS_conc
4/27/2023 0:14,6.223,5.163,0.02,3.32,2.74
4/27/2023 0:29,7.355,6.313,0.04,3.94,3.24
4/27/2023 0:44,7.121,6.076,0.04,3.81,3.14
4/27/2023 0:59,5.708,4.639,0.01,3.03,2.51
4/27/2023 1:14,6.174,5.113,0.02,3.29,2.72
4/27/2023 1:29,6.488,5.432,0.02,3.46,2.86
4/27/2023 1:44,6.182,5.120,0.02,3.29,2.72
4/27/2023 1:59,7.221,6.178,0.04,3.87,3.18
4/27/2023 2:14,5.613,4.543,0.01,2.98,2.47
4/27/2023 2:29,5.591,4.520,0.01,2.97,2.46
4/27/2023 2:44,5.601,4.530,0.01,2.97,2.46
4/27/2023 2:59,8.776,7.759,0.07,4.72,3.88
4/27/2023 3:14,5.390,4.316,0.00,2.86,2.37
4/27/2023 3:29,8.955,7.941,0.08,4.82,3.96
4/27/2023 3:44,4.700,3.614,0.00,2.48,2.06
4/27/2023 3:59,8.030,7.001,0.06,4.31,3.54
4/27/2023 4:14,9.523,8.518,0.09,5.13,4.21
4/27/2023 4:29,5.269,4.193,0.00,2.79,2.31
4/27/2023 4:44,4.802,3.718,0.00,2.53,2.10
4/27/2023 4:59,5.840,4.773,0.01,3.11,2.57
4/27/2023 5:14,5.162,4.084,0.00,2.73,2.26
4/27/2023 5:29,6.017,4.953,0.01,3.20,2.65
4/27/2023 5:44,5.594,4.523,0.01,2.97,2.46
4/27/2023 5:59,6.579,5.525,0.03,3.51,2.90
4/27/2023 6:14,5.922,4.856,0.01,3.15,2.60
4/27/2023 6:29,5.261,4.184,0.00,2.79,2.31
4/27/2023 6:44,4.886,3.803,0.00,2.58,2.14
4/27/2023 6:59,5.807,4.739,0.01,3.09,2.55
4/27/2023 7:14,5.724,4.655,0.01,3.04,2.51
4/27/2023 7:29,5.258,4.181,0.00,2.79,2.31
4/27/2023 7:44,11.309,10.335,0.12,6.12,5.00
4/27/2023 7:59,5.148,4.069,0.00,2.72,2.26
4/27/2023 8:14,7.581,6.543,0.05,4.06,3.34
4/27/2023 8:29,8.000,6.970,0.06,4.30,3.53
4/27/2023 8:44,8.447,7.424,0.06,4.54,3.73
4/27/2023 8:59,5.806,4.738,0.01,3.09,2.55
4/27/2023 9:14,6.297,5.238,0.02,3.36,2.77
4/27/2023 9:29,6.681,5.628,0.03,3.57,2.94
4/27/2023 9:44,6.104,5.041,0.02,3.25,2.68
4/27/2023 9:59,6.984,5.937,0.03,3.74,3.08
4/27/2023 10:14,4.946,3.864,0.00,2.61,2.17
4/27/2023 10:29,9.178,8.167,0.08,4.94,4.05
4/27/2023 10:44,6.283,5.224,0.02,3.35,2.76
4/27/2023 10:59,8.143,7.115,0.06,4.37,3.59
4/27/2023 11:14,7.838,6.805,0.05,4.21,3.46
4/27/2023 11:29,5.399,4.325,0.00,2.86,2.37
4/27/2023 11:44,6.055,4.992,0.02,3.22,2.66
4/27/2023 11:59,5.651,4.581,0.01,3.00,2.48
4/27/2023 12:14,5.298,4.222,0.00,2.81,2.33
4/27/2023 12:29,5.011,3.930,0.00,2.65,2.20
4/27/2023 12:44,7.825,6.792,0.05,4.20,3.45
4/27/2023 12:59,5.800,4.733,0.01,3.08,2.55
4/27/2023 13:14,6.250,5.190,0.02,3.33,2.75
4/27/2023 13:29,7.407,6.367,0.04,3.97,3.27
4/27/2023 13:44,6.727,5.676,0.03,3.59,2.96
4/27/2023 13:59,6.651,5.598,0.03,3.55,2.93
4/27/2023 14:14,7.981,6.951,0.06,4.29,3.52
4/27/2023 14:29,9.277,8.269,0.08,5.00,4.10
4/27/2023 14:44,6.928,5.879,0.03,3.70,3.05
4/27/2023 14:59,8.421,7.398,0.06,4.53,3.72
4/27/2023 15:14,13.737,12.804,0.17,7.45,6.09
4/27/2023 15:29,9.811,8.811,0.09,5.29,4.34
4/27/2023 15:44,10.778,9.795,0.11,5.83,4.77
4/27/2023 15:59,8.483,7.461,0.07,4.56,3.74
4/27/2023 16:14,11.264,10.289,0.12,6.09,4.98
4/27/2023 16:29,9.426,8.420,0.08,5.08,4.17
4/27/2023 16:44,7.845,6.812,0.05,4.21,3.46
4/27/2023 16:59,10.153,9.159,0.10,5.48,4.49
4/27/2023 17:14,12.305,11.348,0.14,6.67,5.45
4/27/2023 17:29,8.254,7.228,0.06,4.44,3.64
4/27/2023 17:44,11.470,10.499,0.13,6.21,5.08
4/27/2023 17:59,8.623,7.604,0.07,4.64,3.81
4/27/2023 18:14,8.060,7.030,0.06,4.33,3.56
4/27/2023 18:29,9.375,8.369,0.08,5.05,4.14
4/27/2023 18:44,10.431,9.442,0.11,5.63,4.61
4/27/2023 18:59,7.579,6.542,0.05,4.06,3.34
4/27/2023 19:14,7.795,6.762,0.05,4.18,3.44
4/27/2023 19:29,9.039,8.027,0.08,4.87,3.99
4/27/2023 19:44,7.291,6.249,0.04,3.91,3.21
4/27/2023 19:59,8.680,7.662,0.07,4.67,3.83
4/27/2023 20:14,6.803,5.753,0.03,3.64,3.00
4/27/2023 20:29,11.154,10.178,0.12,6.03,4.94
4/27/2023 20:44,9.793,8.793,0.09,5.28,4.33
4/27/2023 20:59,10.362,9.372,0.10,5.60,4.58
4/27/2023 21:14,7.974,6.943,0.05,4.28,3.52
4/27/2023 21:29,6.363,5.305,0.02,3.39,2.80
4/27/2023 21:44,7.597,6.560,0.05,4.07,3.35
4/27/2023 21:59,6.317,5.258,0.02,3.37,2.78
4/27/2023 22:14,6.035,4.971,0.02,3.21,2.65
4/27/2023 22:29,5.680,4.610,0.01,3.02,2.50
4/27/2023 22:44,5.520,4.448,0.00,2.93,2.42
4/27/2023 22:59,9.353,8.346,0.08,5.04,4.13
4/27/2023 23:14,8.248,7.222,0.06,4.43,3.64
4/27/2023 23:29,8.232,7.206,0.06,4.42,3.63
4/27/2023 23:44,7.577,6.540,0.05,4.06,3.34
4/27/2023 23:59,9.068,8.056,0.08,4.88,4.01
4/28/2023 0:14,7.651,6.615,0.05,4.10,3.37
4/28/2023 0:29,7.577,6.540,0.05,4.06,3.34
4/28/2023 0:44,7.647,6.611,0.05,4.10,3.37
4/28/2023 0:59,8.491,7.469,0.07,4.57,3.75
4/28/2023 1:14,7.071,6.025,0.04,3.78,3.12
4/28/2023 1:29,6.878,5.829,0.03,3.68,3.03
4/28/2023 1:44,5.998,4.934,0.01,3.19,2.64
4/28/2023 1:59,6.115,5.053,0.02,3.26,2.69
4/28/2023 2:14,10.276,9.284,0.10,5.55,4.54
4/28/2023 2:29,8.879,7.863,0.07,4.78,3.92
4/28/2023 2:44,6.367,5.309,0.02,3.40,2.80
4/28/2023 2:59,6.622,5.568,0.03,3.54,2.92
4/28/2023 3:14,7.197,6.153,0.04,3.85,3.17
4/28/2023 3:29,5.840,4.773,0.01,3.11,2.57
4/28/2023 3:44,7.497,6.458,0.05,4.02,3.31
4/28/2023 3:59,7.148,6.103,0.04,3.83,3.15
4/28/2023 4:14,7.267,6.224,0.04,3.89,3.20
4/28/2023 4:29,6.794,5.743,0.03,3.63,2.99
4/28/2023 4:44,7.324,6.282,0.04,3.92,3.23
4/28/2023 4:59,6.610,5.556,0.03,3.53,2.91
4/28/2023 5:14,6.738,5.687,0.03,3.60,2.97
4/28/2023 5:29,8.376,7.352,0.06,4.50,3.70
4/28/2023 5:44,8.336,7.312,0.06,4.48,3.68
4/28/2023 5:59,11.755,10.789,0.13,6.36,5.20
4/28/2023 6:14,7.682,6.646,0.05,4.12,3.39
4/28/2023 6:29,12.251,11.293,0.14,6.64,5.42
4/28/2023 6:44,5.974,4.909,0.01,3.18,2.63
4/28/2023 6:59,6.834,5.784,0.03,3.65,3.01
4/28/2023 7:14,5.434,4.360,0.00,2.88,2.39
4/28/2023 7:29,7.588,6.551,0.05,4.07,3.35
4/28/2023 7:44,9.369,8.363,0.08,5.05,4.14
4/28/2023 7:59,7.494,6.455,0.05,4.02,3.30
4/28/2023 8:14,5.692,4.623,0.01,3.02,2.50
4/28/2023 8:29,6.431,5.374,0.02,3.43,2.83
4/28/2023 8:44,7.307,6.265,0.04,3.91,3.22
4/28/2023 8:59,8.174,7.147,0.06,4.39,3.61
4/28/2023 9:14,6.855,5.805,0.03,3.66,3.02
4/28/2023 9:29,8.112,7.084,0.06,4.36,3.58
4/28/2023 9:44,5.979,4.914,0.01,3.18,2.63
4/28/2023 9:59,6.470,5.414,0.02,3.45,2.85
4/28/2023 10:14,6.667,5.614,0.03,3.56,2.94
4/28/2023 10:29,5.790,4.722,0.01,3.08,2.54
4/28/2023 10:44,5.417,4.343,0.00,2.87,2.38
4/28/2023 10:59,5.357,4.282,0.00,2.84,2.35
4/28/2023 11:14,6.068,5.005,0.02,3.23,2.67
4/28/2023 11:29,6.090,5.028,0.02,3.24,2.68
4/28/2023 11:44,8.452,7.430,0.06,4.54,3.73
4/28/2023 11:59,6.809,5.758,0.03,3.64,3.00
4/28/2023 12:14,6.070,5.007,0.02,3.23,2.67
4/28/2023 12:29,8.540,7.519,0.07,4.59,3.77
4/28/2023 12:44,6.695,5.642,0.03,3.58,2.95
4/28/2023 12:59,7.871,6.838,0.05,4.22,3.47
4/28/2023 13:14,8.021,6.992,0.06,4.31,3.54
4/28/2023 13:29,8.836,7.820,0.07,4.76,3.90
4/28/2023 13:44,8.568,7.547,0.07,4.61,3.78
4/28/2023 13:59,5.606,4.535,0.01,2.98,2.46
4/28/2023 14:14,7.065,6.019,0.04,3.78,3.11
4/28/2023 14:29,8.023,6.993,0.06,4.31,3.54
4/28/2023 14:44,11.595,10.625,0.13,6.27,5.13
4/28/2023 14:59,10.604,9.618,0.11,5.73,4.69
4/28/2023 15:14,7.357,6.316,0.04,3.94,3.24
4/28/2023 15:29,8.166,7.138,0.06,4.39,3.60
4/28/2023 15:44,6.927,5.879,0.03,3.70,3.05
4/28/2023 15:59,10.131,9.137,0.10,5.47,4.48
4/28/2023 16:14,5.742,4.674,0.01,3.05,2.52
4/28/2023 16:29,9.266,8.257,0.08,4.99,4.09
4/28/2023 16:44,6.554,5.499,0.03,3.50,2.89
4/28/2023 16:59,7.241,6.198,0.04,3.88,3.19
4/28/2023 17:14,7.416,6.376,0.04,3.97,3.27
4/28/2023 17:29,10.522,9.534,0.11,5.68,4.65
4/28/2023 17:44,12.338,11.382,0.14,6.68,5.46
4/28/2023 17:59,8.735,7.718,0.07,4.70,3.86
4/28/2023 18:14,7.138,6.093,0.04,3.82,3.15
4/28/2023 18:29,5.887,4.821,0.01,3.13,2.59
4/28/2023 18:44,6.167,5.106,0.02,3.29,2.71
4/28/2023 18:59,5.512,4.440,0.00,2.93,2.42
4/28/2023 19:14,7.677,6.641,0.05,4.12,3.39
4/28/2023 19:29,5.006,3.925,0.00,2.65,2.19
4/28/2023 19:44,7.795,6.762,0.05,4.18,3.44
4/28/2023 19:59,11.246,10.271,0.12,6.08,4.98
4/28/2023 20:14,6.486,5.430,0.02,3.46,2.85
4/28/2023 20:29,7.356,6.315,0.04,3.94,3.24
4/28/2023 20:44,5.419,4.345,0.00,2.87,2.38
4/28/2023 20:59,5.616,4.545,0.01,2.98,2.47
4/28/2023 21:14,5.731,4.662,0.01,3.05,2.52
4/28/2023 21:29,7.737,6.702,0.05,4.15,3.41
4/28/2023 21:44,6.945,5.897,0.03,3.71,3.06
4/28/2023 21:59,6.523,5.468,0.03,3.48,2.87
4/28/2023 22:14,11.978,11.016,0.14,6.49,5.30
4/28/2023 22:29,7.377,6.336,0.04,3.95,3.25
4/28/2023 22:44,5.749,4.681,0.01,3.06,2.53
4/28/2023 22:59,11.794,10.829,0.13,6.38,5.22
4/28/2023 23:14,5.275,4.198,0.00,2.79,2.31
4/28/2023 23:29,6.860,5.810,0.03,3.67,3.02
4/28/2023 23:44,7.670,6.634,0.05,4.11,3.38
4/28/2023 23:59,7.003,5.956,0.03,3.75,3.08
4/29/2023 0:14,6.450,5.393,0.02,3.44,2.84
4/29/2023 0:29,6.513,5.457,0.02,3.48,2.87
4/29/2023 0:44,6.325,5.266,0.02,3.37,2.78
4/29/2023 0:59,5.796,4.729,0.01,3.08,2.55
4/29/2023 1:14,4.415,3.323,0.00,2.32,1.93
4/29/2023 1:29,5.966,4.901,0.01,3.18,2.62
4/29/2023 1:44,3.996,2.898,0.00,2.09,1.74
4/29/2023 1:59,6.684,5.632,0.03,3.57,2.94
4/29/2023 2:14,5.377,4.302,0.00,2.85,2.36
4/29/2023 2:29,5.688,4.619,0.01,3.02,2.50
4/29/2023 2:44,6.713,5.661,0.03,3.59,2.96
4/29/2023 2:59,4.920,3.837,0.00,2.60,2.16
4/29/2023 3:14,4.687,3.600,0.00,2.47,2.05
4/29/2023 3:29,5.854,4.787,0.01,3.11,2.57
4/29/2023 3:44,5.309,4.233,0.00,2.81,2.33
4/29/2023 3:59,4.743,3.657,0.00,2.50,2.08
4/29/2023 4:14,6.369,5.312,0.02,3.40,2.80
4/29/2023 4:29,4.518,3.428,0.00,2.38,1.98
4/29/2023 4:44,4.759,3.674,0.00,2.51,2.08
4/29/2023 4:59,5.309,4.233,0.00,2.81,2.33
4/29/2023 5:14,4.984,3.903,0.00,2.64,2.19
4/29/2023 5:29,5.853,4.787,0.01,3.11,2.57
4/29/2023 5:44,5.446,4.372,0.00,2.89,2.39
4/29/2023 5:59,5.845,4.779,0.01,3.11,2.57
4/29/2023 6:14,4.901,3.819,0.00,2.59,2.15
4/29/2023 6:29,4.993,3.911,0.00,2.64,2.19
4/29/2023 6:44,4.252,3.158,0.00,2.23,1.86
4/29/2023 6:59,5.418,4.343,0.00,2.87,2.38
4/29/2023 7:14,3.995,2.897,0.00,2.09,1.74
4/29/2023 7:29,9.525,8.520,0.09,5.13,4.21
4/29/2023 7:44,5.212,4.134,0.00,2.76,2.29
4/29/2023 7:59,6.067,5.004,0.02,3.23,2.67
4/29/2023 8:14,4.545,3.456,0.00,2.39,1.99
4/29/2023 8:29,4.736,3.650,0.00,2.50,2.07
4/29/2023 8:44,5.776,4.708,0.01,3.07,2.54
4/29/2023 8:59,5.088,4.009,0.00,2.69,2.23
4/29/2023 9:14,4.631,3.544,0.00,2.44,2.03
4/29/2023 9:29,4.344,3.251,0.00,2.28,1.90
4/29/2023 9:44,5.173,4.095,0.00,2.74,2.27
4/29/2023 9:59,5.602,4.531,0.01,2.98,2.46
4/29/2023 10:14,5.744,4.676,0.01,3.05,2.52
4/29/2023 10:29,5.771,4.703,0.01,3.07,2.54
4/29/2023 10:44,6.158,5.096,0.02,3.28,2.71
4/29/2023 10:59,6.274,5.215,0.02,3.35,2.76
4/29/2023 11:14,4.942,3.860,0.00,2.61,2.17
4/29/2023 11:29,5.414,4.340,0.00,2.87,2.38
4/29/2023 11:44,5.207,4.130,0.00,2.76,2.28
4/29/2023 11:59,4.814,3.730,0.00,2.54,2.11
4/29/2023 12:14,6.079,5.016,0.02,3.24,2.67
4/29/2023 12:29,4.868,3.784,0.00,2.57,2.13
4/29/2023 12:44,5.210,4.132,0.00,2.76,2.29
4/29/2023 12:59,6.749,5.698,0.03,3.61,2.97
4/29/2023 13:14,7.900,6.868,0.05,4.24,3.48
4/29/2023 13:29,8.561,7.541,0.07,4.60,3.78
4/29/2023 13:44,6.902,5.853,0.03,3.69,3.04
4/29/2023 13:59,6.079,5.016,0.02,3.24,2.67
4/29/2023 14:14,10.004,9.008,0.10,5.40,4.42
4/29/2023 14:29,15.105,14.196,0.20,8.21,6.70
4/29/2023 14:44,11.017,10.038,0.12,5.96,4.87
4/29/2023 14:59,10.138,9.144,0.10,5.47,4.48
4/29/2023 15:14,7.117,6.072,0.04,3.81,3.14
4/29/2023 15:29,7.453,6.414,0.04,3.99,3.29
4/29/2023 15:44,4.405,3.314,0.00,2.32,1.93
4/29/2023 15:59,3.253,2.142,0.00,1.68,1.41
4/29/2023 16:14,10.531,9.544,0.11,5.69,4.66
4/29/2023 16:29,12.257,11.300,0.14,6.64,5.43
4/29/2023 16:44,12.885,11.938,0.16,6.99,5.71
4/29/2023 16:59,12.505,11.552,0.15,6.78,5.54
4/29/2023 17:14,11.439,10.467,0.13,6.19,5.06
4/29/2023 17:29,15.298,14.392,0.21,8.31,6.78
4/29/2023 17:44,13.298,12.357,0.16,7.21,5.89
4/29/2023 17:59,14.159,13.233,0.18,7.69,6.28
4/29/2023 18:14,15.357,14.452,0.21,8.35,6.81
4/29/2023 18:29,15.919,15.024,0.22,8.66,7.06
4/29/2023 18:44,11.450,10.479,0.13,6.20,5.07
4/29/2023 18:59,14.042,13.114,0.18,7.62,6.22
4/29/2023 19:14,11.353,10.380,0.12,6.14,5.02
4/29/2023 19:29,11.243,10.268,0.12,6.08,4.98
4/29/2023 19:44,11.995,11.033,0.14,6.50,5.31
4/29/2023 19:59,10.868,9.886,0.11,5.87,4.81
4/29/2023 20:14,12.110,11.149,0.14,6.56,5.36
4/29/2023 20:29,11.760,10.794,0.13,6.37,5.21
4/29/2023 20:44,10.934,9.954,0.12,5.91,4.84
4/29/2023 20:59,9.634,8.632,0.09,5.20,4.26
4/29/2023 21:14,12.007,11.045,0.14,6.50,5.32
4/29/2023 21:29,8.224,7.197,0.06,4.42,3.63
4/29/2023 21:44,10.465,9.477,0.11,5.65,4.63
4/29/2023 21:59,8.716,7.698,0.07,4.69,3.85
4/29/2023 22:14,8.592,7.572,0.07,4.62,3.79
4/29/2023 22:29,9.062,8.050,0.08,4.88,4.00
4/29/2023 22:44,8.943,7.929,0.07,4.81,3.95
4/29/2023 22:59,9.121,8.110,0.08,4.91,4.03
4/29/2023 23:14,8.600,7.580,0.07,4.63,3.80
4/29/2023 23:29,8.862,7.846,0.07,4.77,3.91
4/29/2023 23:44,10.648,9.662,0.11,5.75,4.71
4/29/2023 23:59,11.367,10.394,0.12,6.15,5.03
4/30/2023 0:14,9.581,8.577,0.09,5.17,4.23
4/30/2023 0:29,7.754,6.719,0.05,4.16,3.42
4/30/2023 0:44,10.812,9.830,0.11,5.84,4.78
4/30/2023 0:59,9.355,8.348,0.08,5.04,4.13
4/30/2023 1:14,9.164,8.154,0.08,4.94,4.05
4/30/2023 1:29,11.557,10.588,0.13,6.25,5.12
4/30/2023 1:44,8.044,7.015,0.06,4.32,3.55
4/30/2023 1:59,12.280,11.322,0.14,6.65,5.44
4/30/2023 2:14,8.198,7.172,0.06,4.40,3.62
4/30/2023 2:29,10.652,9.667,0.11,5.76,4.71
4/30/2023 2:44,9.509,8.505,0.09,5.13,4.20
4/30/2023 2:59,10.231,9.239,0.10,5.52,4.52
4/30/2023 3:14,10.642,9.657,0.11,5.75,4.71
4/30/2023 3:29,8.089,7.060,0.06,4.34,3.57
4/30/2023 3:44,8.627,7.607,0.07,4.64,3.81
4/30/2023 3:59,8.566,7.546,0.07,4.61,3.78
4/30/2023 4:14,6.769,5.718,0.03,3.62,2.98
4/30/2023 4:29,11.421,10.449,0.13,6.18,5.05
4/30/2023 4:44,7.695,6.660,0.05,4.13,3.39
4/30/2023 4:59,7.360,6.319,0.04,3.94,3.24
4/30/2023 5:14,6.906,5.857,0.03,3.69,3.04
4/30/2023 5:29,11.443,10.471,0.13,6.19,5.06
4/30/2023 5:44,11.467,10.496,0.13,6.20,5.08
4/30/2023 5:59,8.654,7.635,0.07,4.66,3.82
4/30/2023 6:14,8.046,7.016,0.06,4.32,3.55
4/30/2023 6:29,10.934,9.953,0.12,5.91,4.84
4/30/2023 6:44,5.486,4.413,0.00,2.91,2.41
4/30/2023 6:59,6.759,5.708,0.03,3.61,2.98
4/30/2023 7:14,6.998,5.951,0.03,3.74,3.08
4/30/2023 7:29,8.526,7.505,0.07,4.59,3.76
4/30/2023 7:44,7.881,6.849,0.05,4.23,3.48
4/30/2023 7:59,7.345,6.304,0.04,3.93,3.24
4/30/2023 8:14,9.701,8.699,0.09,5.23,4.29
4/30/2023 8:29,6.531,5.476,0.03,3.49,2.87
4/30/2023 8:44,7.055,6.008,0.04,3.77,3.11
4/30/2023 8:59,10.174,9.181,0.10,5.49,4.50
4/30/2023 9:14,5.422,4.348,0.00,2.88,2.38
4/30/2023 9:29,10.790,9.807,0.11,5.83,4.77
4/30/2023 9:44,8.296,7.270,0.06,4.46,3.66
4/30/2023 9:59,6.112,5.050,0.02,3.26,2.69
4/30/2023 10:14,6.815,5.764,0.03,3.64,3.00
4/30/2023 10:29,6.528,5.473,0.03,3.49,2.87
4/30/2023 10:44,6.654,5.601,0.03,3.55,2.93
4/30/2023 10:59,8.657,7.638,0.07,4.66,3.82
4/30/2023 11:14,7.134,6.089,0.04,3.82,3.14
4/30/2023 11:29,7.507,6.469,0.05,4.02,3.31
4/30/2023 11:44,8.028,6.998,0.06,4.31,3.54
4/30/2023 11:59,6.977,5.929,0.03,3.73,3.07
4/30/2023 12:14,6.446,5.389,0.02,3.44,2.84
4/30/2023 12:29,6.194,5.133,0.02,3.30,2.72
4/30/2023 12:44,5.768,4.700,0.01,3.07,2.53
4/30/2023 12:59,9.408,8.402,0.08,5.07,4.16
4/30/2023 13:14,11.289,10.314,0.12,6.11,5.00
4/30/2023 13:29,10.626,9.641,0.11,5.74,4.70
4/30/2023 13:44,13.176,12.233,0.16,7.15,5.84
4/30/2023 13:59,12.268,11.310,0.14,6.65,5.43
4/30/2023 14:14,14.945,14.033,0.20,8.12,6.63
4/30/2023 14:29,18.029,17.169,0.26,9.82,8.00
4/30/2023 14:44,15.511,14.608,0.21,8.43,6.88
4/30/2023 14:59,17.915,17.053,0.26,9.75,7.95
4/30/2023 15:14,21.190,20.384,0.33,11.56,9.41
4/30/2023 15:29,23.405,22.636,0.37,12.78,10.40
4/30/2023 15:44,30.933,30.293,0.53,16.92,13.75
4/30/2023 15:59,41.960,41.507,0.76,22.99,18.67
4/30/2023 16:14,31.476,30.845,0.54,17.22,14.00
4/30/2023 16:29,34.691,34.115,0.61,18.99,15.43
4/30/2023 16:44,33.209,32.607,0.57,18.18,14.77
4/30/2023 16:59,44.380,43.968,0.80,24.33,19.75
4/30/2023 17:14,35.950,35.395,0.63,19.68,15.99
4/30/2023 17:29,42.035,41.584,0.76,23.04,18.70
4/30/2023 17:44,38.547,38.036,0.68,21.11,17.15
4/30/2023 17:59,40.773,40.300,0.73,22.34,18.14
4/30/2023 18:14,39.981,39.494,0.71,21.90,17.79
4/30/2023 18:29,32.462,31.848,0.56,17.76,14.43
4/30/2023 18:44,33.008,32.403,0.57,18.06,14.68
4/30/2023 18:59,41.585,41.126,0.75,22.79,18.50
4/30/2023 19:14,31.579,30.949,0.54,17.28,14.04
4/30/2023 19:29,28.597,27.917,0.48,15.64,12.71
4/30/2023 19:44,26.973,26.265,0.45,14.74,11.99
4/30/2023 19:59,24.555,23.807,0.40,13.41,10.91
4/30/2023 20:14,24.613,23.866,0.40,13.44,10.94
4/30/2023 20:29,27.697,27.002,0.46,15.14,12.31
4/30/2023 20:44,22.479,21.694,0.35,12.27,9.98
4/30/2023 20:59,19.329,18.491,0.29,10.53,8.58
4/30/2023 21:14,19.958,19.131,0.30,10.88,8.86
4/30/2023 21:29,21.703,20.906,0.34,11.84,9.64
4/30/2023 21:44,23.800,23.039,0.38,13.00,10.57
4/30/2023 21:59,15.605,14.704,0.21,8.48,6.92
4/30/2023 22:14,19.764,18.934,0.30,10.77,8.77
4/30/2023 22:29,29.193,28.523,0.49,15.96,12.98
4/30/2023 22:44,18.436,17.584,0.27,10.04,8.18
4/30/2023 22:59,20.833,20.021,0.32,11.36,9.25
4/30/2023 23:14,21.126,20.319,0.33,11.52,9.38
4/30/2023 23:29,18.374,17.520,0.27,10.01,8.15
4/30/2023 23:44,20.456,19.637,0.31,11.15,9.08
4/30/2023 23:59,19.018,18.175,0.28,10.36,8.44
5/1/2023 0:14,22.373,21.587,0.35,12.21,9.94
5/1/2023 0:29,28.249,27.563,0.47,15.44,12.56
5/1/2023 0:44,21.861,21.067,0.34,11.93,9.71
5/1/2023 0:59,23.244,22.473,0.37,12.69,10.33
5/1/2023 1:14,20.808,19.996,0.32,11.35,9.24
5/1/2023 1:29,15.004,14.093,0.20,8.15,6.65
5/1/2023 1:44,14.299,13.376,0.19,7.76,6.34
5/1/2023 1:59,13.396,12.458,0.17,7.27,5.94
5/1/2023 2:14,9.489,8.484,0.09,5.12,4.19
5/1/2023 2:29,7.326,6.284,0.04,3.92,3.23
5/1/2023 2:44,11.650,10.682,0.13,6.31,5.16
5/1/2023 2:59,12.393,11.438,0.15,6.71,5.49
5/1/2023 3:14,10.897,9.916,0.12,5.89,4.82
5/1/2023 3:29,12.716,11.766,0.15,6.89,5.63
5/1/2023 3:44,12.111,11.151,0.14,6.56,5.36
5/1/2023 3:59,12.327,11.370,0.14,6.68,5.46
5/1/2023 4:14,15.313,14.407,0.21,8.32,6.79
5/1/2023 4:29,11.122,10.145,0.12,6.01,4.92
5/1/2023 4:44,13.978,13.049,0.18,7.59,6.19
5/1/2023 4:59,10.925,9.945,0.12,5.91,4.83
5/1/2023 5:14,13.923,12.994,0.18,7.56,6.17
5/1/2023 5:29,15.138,14.229,0.20,8.23,6.71
5/1/2023 5:44,9.532,8.528,0.09,5.14,4.21
5/1/2023 5:59,10.828,9.846,0.11,5.85,4.79
5/1/2023 6:14,10.693,9.709,0.11,5.78,4.73
5/1/2023 6:29,9.321,8.313,0.08,5.02,4.12
5/1/2023 6:44,7.961,6.930,0.05,4.27,3.51
5/1/2023 6:59,8.272,7.247,0.06,4.45,3.65
5/1/2023 7:14,8.180,7.153,0.06,4.39,3.61
5/1/2023 7:29,7.968,6.937,0.05,4.28,3.52
5/1/2023 7:44,10.022,9.026,0.10,5.41,4.43
5/1/2023 7:59,10.606,9.620,0.11,5.73,4.69
5/1/2023 8:14,9.531,8.527,0.09,5.14,4.21
5/1/2023 8:29,8.133,7.105,0.06,4.37,3.59
5/1/2023 8:44,9.417,8.411,0.08,5.08,4.16
5/1/2023 8:59,9.446,8.440,0.09,5.09,4.17
5/1/2023 9:14,7.859,6.826,0.05,4.22,3.47
5/1/2023 9:29,8.268,7.242,0.06,4.44,3.65
5/1/2023 9:44,12.467,11.513,0.15,6.76,5.52
5/1/2023 9:59,9.969,8.972,0.10,5.38,4.41
5/1/2023 10:14,11.413,10.441,0.13,6.17,5.05
5/1/2023 10:29,10.558,9.571,0.11,5.70,4.67
5/1/2023 10:44,12.922,11.976,0.16,7.01,5.72
5/1/2023 10:59,11.915,10.952,0.14,6.45,5.28
5/1/2023 11:14,10.072,9.077,0.10,5.44,4.45
5/1/2023 11:29,9.936,8.938,0.10,5.36,4.39
5/1/2023 11:44,10.275,9.284,0.10,5.55,4.54
5/1/2023 11:59,11.141,10.165,0.12,6.03,4.93
5/1/2023 12:14,11.514,10.543,0.13,6.23,5.10
5/1/2023 12:29,12.970,12.024,0.16,7.03,5.75
5/1/2023 12:44,10.840,9.858,0.11,5.86,4.80
5/1/2023 12:59,11.591,10.622,0.13,6.27,5.13
5/1/2023 13:14,14.110,13.184,0.18,7.66,6.25
5/1/2023 13:29,22.403,21.618,0.35,12.23,9.95
5/1/2023 13:44,11.389,10.417,0.13,6.16,5.04
5/1/2023 13:59,12.471,11.516,0.15,6.76,5.52
5/1/2023 14:14,14.447,13.527,0.19,7.85,6.40
5/1/2023 14:29,20.070,19.245,0.30,10.94,8.91
5/1/2023 14:44,23.531,22.765,0.38,12.85,10.45
5/1/2023 14:59,18.521,17.670,0.27,10.09,8.22
5/1/2023 15:14,20.626,19.811,0.32,11.25,9.16
5/1/2023 15:33,15.366,14.461,0.21,8.35,6.81
5/1/2023 15:48,20.431,19.612,0.31,11.14,9.07
5/1/2023 16:03,17.580,16.713,0.25,9.57,7.80
5/1/2023 16:18,20.221,19.399,0.31,11.02,8.98
5/1/2023 16:33,20.886,20.075,0.32,11.39,9.27
