grain_size,#3_interpolated,#4_interpolated,#5_interpolated,#6_interpolated,#7_interpolated,#8_interpolated,#9_interpolated,#10_interpolated,#3_interpolated_kde,#4_interpolated_kde,#5_interpolated_kde,#6_interpolated_kde,#7_interpolated_kde,#8_interpolated_kde,#9_interpolated_kde,#10_interpolated_kde
8176.149751186129,0.012331294557327116,0.0,0.0,0.0,0.0,0.0,0.0063759568183088455,0.0,0.017405967915927776,7.057961796919279e-18,1.370126289254242e-08,0.0007828241550292041,5.398352691792181e-16,0.00019203806153792187,0.005184576977533719,0.0012743511658541511
8586.167962092482,0.016088686444760775,0.0,0.0,0.0,0.0,0.0,0.005417725363488967,0.0,0.01771200917637067,6.351400499864903e-19,3.4405697816820566e-09,0.0005426800427818085,2.150598118751552e-17,0.00012840936269479535,0.004591924196468403,0.0009065481533806039
9016.74779899527,0.020490471973348003,0.0,0.0,0.0,0.0,0.0,0.00431848744139694,0.0,0.017886844949572073,5.225031135272937e-20,8.006468441727427e-10,0.0003605992860306086,7.138760045737238e-19,8.127584993872603e-05,0.003944674423526228,0.0006236167020630909
9468.920387957622,0.024711103611829845,0.0,0.0,0.0,0.0,0.0,0.0031654378031859267,0.0,0.017833937105102126,3.929172929581038e-21,1.7257874785866726e-10,0.00022935587284800933,1.9739952918001774e-20,4.861361826548581e-05,0.003277042434221368,0.000414192945962313
9943.768564034857,0.027925033828947333,0.0,0.0,0.0,0.0,0.0,0.0020457712000090814,0.0,0.017474983965240234,2.7006869355124117e-22,3.4441995264432433e-11,0.00013946492187204618,4.546157559310136e-22,2.7439702394800457e-05,0.002625264008453884,0.0002652411884987664
10442.42946438111,0.02930671509344116,0.0,0.0,0.0,0.0,0.0,0.0010466823830196825,0.0,0.016763686009506524,1.696601404288756e-23,6.361856534440228e-12,8.09866185560416e-05,8.718657014794623e-24,1.4598792671818117e-05,0.002022503800475836,0.00016356327005404833
10966.097251395413,0.028030599874052414,0.0,0.0,0.0,0.0,0.0,0.0002553661033708814,0.0,0.01569444811652678,9.740756653358394e-25,1.0872567177329993e-12,4.486715860586814e-05,1.392214511378606e-25,7.313790534750798e-06,0.0014944297483988813,9.701601043705867e-05
11516.02597242817,0.02327114063952199,1.5225686148939283e-07,1.1382844119472587e-05,5.924936117771159e-05,3.462428096145982e-06,2.3903319348860596e-05,0.0,6.609578898759239e-05,0.01430412805941916,5.1108181762229764e-26,1.7187269291153925e-13,2.3693544976279096e-05,1.850841571191773e-27,3.4474254916112343e-06,0.0010563750928477519,5.5292698757622e-05
12093.532562896493,0.014202789858590876,2.382049612238578e-07,1.780839244663586e-05,9.269527588980527e-05,5.4169483221635175e-06,3.739660205076209e-05,0.0,0.00010340647179271186,0.012666447388183946,2.450490420393281e-27,2.512441168960157e-14,1.191727902720045e-05,2.0483408444636896e-29,1.527805302296979e-06,0.0007126113716599867,3.025208554547292e-05
12700.000000000004,0.0,1.198511094944903e-22,1.2379270965937024e-20,4.934842376217824e-20,4.307119416752562e-21,2.764857702993568e-20,0.0,5.3835901952236504e-20,0.010880317734740779,1.0736494612680304e-28,3.3954622043012074e-15,5.705121471349284e-06,1.8870140281386756e-31,6.362114946737278e-07,0.00045768985957452387,1.5875959984401176e-05
