grain_size,T1-A_interpolated,T1-B_interpolated,T1-C_interpolated,T1-D_interpolated,T2-A_interpolated,T2-B_interpolated,T3-C_interpolated,T3-D_interpolated,T5-A_interpolated,T5-B_interpolated,T5-C_interpolated,T5-D_interpolated,T6-A_interpolated,T6-B_interpolated,T6-C_interpolated,T6-D_interpolated,T7-A_interpolated,T7-B_interpolated,T7-C_interpolated,T7-D_interpolated,T8-A_interpolated,T8-C_interpolated,T8-D_interpolated,T1-A_interpolated_kde,T1-B_interpolated_kde,T1-C_interpolated_kde,T1-D_interpolated_kde,T2-A_interpolated_kde,T2-B_interpolated_kde,T3-C_interpolated_kde,T3-D_interpolated_kde,T5-A_interpolated_kde,T5-B_interpolated_kde,T5-C_interpolated_kde,T5-D_interpolated_kde,T6-A_interpolated_kde,T6-B_interpolated_kde,T6-C_interpolated_kde,T6-D_interpolated_kde,T7-A_interpolated_kde,T7-B_interpolated_kde,T7-C_interpolated_kde,T7-D_interpolated_kde,T8-A_interpolated_kde,T8-C_interpolated_kde,T8-D_interpolated_kde
173.88350447760385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6721750083076395e-07,1.4066870061211528e-05,7.529790881892826e-07,7.047502847156707e-06,4.887580286190791e-07,2.67217500830764e-07,2.4084464092812787e-06,1.1969604594919782e-07,6.927811627888439e-07,2.659846967554706e-07,4.0895810217277574e-07,5.34096262789119e-06,9.63549180477286e-09,9.4048849358774e-09,1.3833932544041474e-06,1.550415476209492e-07,6.634439690849444e-09,2.2497332631014233e-07,9.904431069396077e-07,7.957021978852415e-07,1.0836787390485803e-06,2.5517559833684534e-06,1.1694577283373611e-06
180.89214042483763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93864055857886e-07,2.8734470966361345e-05,2.2116968791399465e-06,1.538935994395968e-05,1.4848569589802836e-06,8.938640558578861e-07,6.038996112751076e-06,4.481055314305581e-07,2.062107681040365e-06,8.901344682925904e-07,1.2762282596813356e-06,1.2128889463470327e-05,4.8081959251949385e-08,4.709666015934364e-08,3.715387888765758e-06,5.58207413979135e-07,3.510182309563145e-08,7.739611515254872e-07,2.800315210367478e-06,2.3164625649472127e-06,3.023420338582085e-06,6.339634997005199e-06,3.225133848998549e-06
188.18326997598416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7046408545182364e-06,5.5535304470841296e-05,5.950981225790418e-06,3.164458447217979e-05,4.123051950604382e-06,2.704640854518237e-06,1.4111015017474014e-05,1.495383730000937e-06,5.615607764742128e-06,2.6944323203611087e-06,3.628213038989504e-06,2.5810325412141385e-05,2.1030030950956515e-07,2.066521413211907e-07,9.228495881262824e-06,1.8009582005308415e-06,1.6193362006372758e-07,2.4018333025258977e-06,7.285946616219298e-06,6.182846126211379e-06,7.772198639963196e-06,1.4690020225000787e-05,8.204141230864566e-06
195.76827946025944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.414414076395561e-06,0.00010167004739688005,1.468690101027839e-05,6.136183048862708e-05,1.0482219724645626e-05,7.414414076395562e-06,3.0760683451252085e-05,4.455185308880951e-06,1.4009233909029931e-05,7.389064880142344e-06,9.412061067069979e-06,5.1547602535512355e-05,8.070559243547721e-07,7.953527278073535e-07,2.1226389263495118e-05,5.216217454897149e-06,6.520627450168616e-07,6.734700819694861e-06,1.7466993759015082e-05,1.5149401322694849e-05,1.843235163295024e-05,3.17823817136686e-05,1.9274290251956867e-05
203.65901414998962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8449564310828703e-05,0.0001765377833185456,3.329862925653254e-05,0.00011238162678239414,2.4449813637583007e-05,1.8449564310828703e-05,6.26365463720633e-05,1.1873703198295544e-05,3.206602749239199e-05,1.8392279318843282e-05,2.232273880195966e-05,9.678457562788126e-05,2.721074020295281e-06,2.6885453827623214e-06,4.527796901588817e-05,1.3593545399894122e-05,2.2948997830851565e-06,1.7095545550303078e-05,3.864099595999955e-05,3.412858349665871e-05,4.038726506871692e-05,6.428348396697398e-05,4.1880386641197986e-05
211.86779675900155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1761997436256286e-05,0.00029116309278648373,6.948595408424155e-05,0.00019472393906370985,5.2446766885597274e-05,4.176199743625629e-05,0.00011931250205324683,2.838205743926441e-05,6.747074877455366e-05,4.1643749115563846e-05,4.85152068668128e-05,0.00017115760781876506,8.073473797996168e-06,7.995101272516105e-06,8.972722610850302e-05,3.196354812417093e-05,7.071067558047036e-06,3.937420849931247e-05,7.901868913542759e-05,7.082241760165196e-05,8.189854541612834e-05,0.00012172649910354428,8.430645542624213e-05
220.40744668662063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620933686887686e-05,0.00045687423533311374,0.00013376270121872244,0.0003197787839216005,0.0001037462192138699,8.620933686887687e-05,0.00021295941906812393,6.105397806101143e-05,0.00013080568807381023,8.598544016526976e-05,9.688378091304423e-05,0.0002856656127770473,2.1123277431762677e-05,2.0959375671072653e-05,0.0001655313562922036,6.804908336042658e-05,1.9114886673677084e-05,8.249644446533206e-05,0.00014967220451514646,0.00013568667202314754,0.0001540064829914243,0.00021615228007406417,0.00015753573460208214
229.29130003732664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016276670126944367,0.0006832870733472816,0.00023819677887067608,0.0004986726532002072,0.0001898394502583552,0.0001627667012694437,0.00035685632095356447,0.0001187157535456314,0.00023430605009798993,0.00016237602318420306,0.00017833791656544885,0.00045096186650696546,4.886364027432194e-05,4.856521983128668e-05,0.00028496771601879017,0.00013171794949371496,4.545657410535142e-05,0.00015770982378701545,0.00026321063952660067,0.00024065832267655077,0.00026917502416928167,0.00036061521015525675,0.0002738747928238169
238.53323044733025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002820122129718604,0.0009759274264861328,0.00039366226682285437,0.0007399403344554729,0.0003224527087768764,0.00028201221297186047,0.0005626351310149755,0.00020982563582595714,0.00038906257253769057,0.00028138083254788303,0.00030370388982051615,0.0006749297320398547,0.00010027655630905053,9.980065451582357e-05,0.0004590639439427354,0.0002329444848096064,9.542579234306178e-05,0.0002760492072540439,0.0004309218754809861,0.0003964323550214729,0.00043845164414115797,0.0005664667909482609,0.0004441408234725554
248.14767075059825,0.0,6.176827639991074e-05,0.0,2.2675163513410906e-05,0.0,1.88168671732359e-05,3.055620234298346e-05,0.0,8.040802747988758e-05,3.497044839830816e-05,8.327069618176635e-05,0.00012209968366346985,4.717086403338242e-05,2.4729089292032884e-05,6.485976053873671e-05,3.379823407326228e-06,0.0,5.2039656912454196e-05,5.58760743670954e-06,0.0,8.148642611041086e-05,0.0,0.0,0.0004501286608315439,0.0013340621757404996,0.0006061321238406597,0.001046943679979669,0.0005103288653984926,0.00045012866083154394,0.0008367142547618219,0.00033943067354959413,0.0006011848336047767,0.00044917858390047365,0.000480490280816531,0.000960061536308604,0.00018335362544847353,0.00018268134345525127,0.0006941995376314818,0.0003784991806821482,0.00017762997060777544,0.0004441691481121575,0.0006588500319273959,0.000608818307175437,0.0006676232220890962,0.000839874075498552,0.0006739046134775083
258.1496355181587,0.0006540653088826182,0.0011929084417293767,0.0007406395773460083,0.0010407723598516428,0.0007107280447961381,0.0006749409072645111,0.0009538333421472652,0.0005280504301864843,0.0008000058317302188,0.0006710585112200202,0.000776494861612856,0.0010811984539676144,0.000536648622566591,0.0005181006581601788,0.0009168496753286324,0.0005736144039254696,0.000407096265238516,0.000661096502858693,0.000787178737897461,0.0007428484949193128,0.0008765816354407136,0.000901051211988241,0.0008031096356119614,0.0006648216366356921,0.0017493844738388786,0.0008733243198650996,0.0014157145643609432,0.0007555734119016743,0.0006648216366356922,0.0011769547649137493,0.0005065884212027184,0.0008682660900504391,0.0006634832682786344,0.000709500978308743,0.0013014115255658356,0.00030039156822486273,0.0002995337854258096,0.0009889257165513453,0.0005684818597335337,0.0002948684220167226,0.0006599791597288549,0.0009441062818333767,0.0008754612183426028,0.0009536378428769175,0.0011785826607800484,0.0009600380215187993
268.55474450588844,0.0012659912028553256,0.0022400638496802012,0.001428198540513727,0.001980088875841528,0.0013631210799849565,0.0012689080189514253,0.0018024833459931366,0.0010051179301108783,0.0014539551298107145,0.0012456824057198682,0.0014050631446277859,0.00196341060550977,0.000971072005824738,0.0009562474175872213,0.001697314984466901,0.0010849984762294376,0.0007956977799974141,0.0012094333683026618,0.0015007636302771853,0.0014364693777917362,0.0016030102136250176,0.0017870360318682948,0.0015649425528259735,0.0009132766818594661,0.002206042442950469,0.001183218861519031,0.001833924934540636,0.0010508296186629974,0.0009132766818594663,0.0015708184992489743,0.0007035276765971578,0.0011777308198146913,0.0009115020690061532,0.0009826357992630149,0.0016858827134690162,0.00044412589954528084,0.00044310792681418495,0.00133225190760031,0.0007941973152916072,0.00043966868087202976,0.0009103343147483005,0.0012730840061608085,0.0011844001442097764,0.0012829033107954017,0.001570161987966741,0.001289130628599918
279.3792470473965,0.0018006207355871881,0.0031818717834859777,0.002032929749984176,0.0028209999166445986,0.0019353265266722082,0.0017867063116711308,0.0025583314714728734,0.0014133705931871766,0.002027217082950428,0.001745120755613782,0.0019543208023328077,0.0027499718431544173,0.0013389602202607865,0.001327619426529481,0.002389181036023292,0.0015247691030167662,0.0011209528071953313,0.0016836959130623757,0.0021303680540960797,0.002047379077249901,0.002244616641713399,0.0025783986281404047,0.002240149504947599,0.0011737640962803777,0.002682145947484842,0.0015152693466447618,0.0022814442268592004,0.0013784596940163442,0.0011737640962803777,0.0019959687237022725,0.0009165531139650782,0.0015079624188596079,0.0011715373512200787,0.0012828340531002515,0.002093275379712313,0.0005979386644495316,0.000596774964887869,0.0017042199708742429,0.0010383576110452374,0.0005940299237148403,0.0011725234231791852,0.0016227432727404013,0.001515261333651643,0.001632572098989558,0.001992638768295704,0.0016388429226334971
290.6400474301012,0.0022436381130325365,0.003996969526380303,0.0025392143205081683,0.0035438806874223973,0.002412343238184725,0.00221432389486078,0.003203202976178774,0.0017406676422528997,0.002504752852378414,0.0021556521846176914,0.0024096130918341736,0.003422117871766045,0.001628832472327709,0.0016206667439432878,0.0029753731780675806,0.0018801633469850022,0.0013721216213102366,0.0020705297969558743,0.0026600177788743407,0.002559917051863684,0.0027852454007559397,0.0032563892886709,0.0028120117727825035,0.0014207236525967013,0.0031524585658001566,0.0018438874363702281,0.0027325003811264088,0.0017122689857650862,0.0014207236525967015,0.002423392449223974,0.001127547051469507,0.0018318626739027841,0.001418065787138458,0.0015862117612838928,0.002498965573829934,0.0007411146866198148,0.0007397980974623968,0.002078705975650852,0.0012775558031795614,0.0007345441266917053,0.001419413136714724,0.0019648469630482463,0.0018426808159035268,0.0019746872469845983,0.0024175935764275277,0.001982055982612341
302.35473129412867,0.002580759158207595,0.004664037849558767,0.0029314672553711926,0.004129146963525966,0.0027792028716705267,0.0025377799786633465,0.0037189612690377467,0.0019748962557039756,0.002871556496606506,0.0024635859513828123,0.0027563175453477065,0.0039611236017735784,0.001829234847118501,0.0018238664275340856,0.0034388530698072736,0.002138447340425914,0.0015384901040242222,0.002356610752496221,0.003073773003694228,0.002958456665423921,0.003208775697336247,0.0038022973726158558,0.003263846278589518,0.0016311521636214186,0.0035916431950120163,0.0021428029264535767,0.003158987325439769,0.0020214535261791114,0.0016311521636214188,0.0028221386059524706,0.0013153143576523016,0.0021215255988057476,0.0016281194405638754,0.0018656757230776353,0.0028775148383107735,0.0008562465557532712,0.000854765107412254,0.0024275566517643807,0.0014861437544349222,0.0008398654537352911,0.0016259862053504461,0.0022716481890267815,0.0021406096243460735,0.002281741569604437,0.0028148445456675766,0.002292373881728126
314.54159309525585,0.0028045889600998223,0.005171233424844595,0.0032014877711525258,0.004566054646781218,0.003028084941651829,0.002749870526705539,0.004095782823996462,0.002110035046931536,0.0031197902965317804,0.0026619065779956304,0.00298684434773818,0.004356806722243295,0.0019345702073337414,0.0019315784840363034,0.003770494461913806,0.0022932213957957996,0.0016149238724368726,0.0025351672651115612,0.003363196029228898,0.0032347591309083855,0.003506653330950027,0.004205925759704157,0.0035867361137694336,0.0017893004562785416,0.003977301717137452,0.0023888117976197934,0.0035341486619322473,0.0022757752755841127,0.001789300456278542,0.0031641741182252773,0.0014575292189652088,0.0023525939336104685,0.0017859774615583217,0.0020951138803294157,0.0032061869967204455,0.0009339726560246104,0.0009323406328334792,0.002724836941036457,0.0016404426667774297,0.0008957554761338667,0.0017742249000417603,0.0025208759262078492,0.0023860635792538024,0.0025315811840705064,0.0031572576455637727,0.002548892942142712
327.2196646747916,0.0029231960579859198,0.005527982260868915,0.0033576494793917423,0.004863701935256618,0.0031672128398421294,0.0028586024105766356,0.004342503384105335,0.002153735290918207,0.003257706120966657,0.0027585816928314476,0.0031093889758147665,0.004618159799992236,0.0019523873719729961,0.0019513676201108438,0.00397893036033303,0.002352303346039532,0.001608812658933157,0.002614135942892623,0.003536688159827677,0.0033971682172774013,0.003687307860152931,0.004476186535596624,0.0037891960919073896,0.0018877424104588628,0.00429216513932892,0.00256412174883258,0.0038358202848182365,0.0024506773053289124,0.0018877424104588633,0.0034279653149750142,0.0015345331359099476,0.002507425312385868,0.0018842324488543383,0.002253451645912858,0.0034674230387361413,0.0009723359895736668,0.0009706120074398164,0.002950197659495465,0.0017224381428851182,0.0008957554761338668,0.00185451411433609,0.0026983413605697055,0.0025615452591337996,0.00271004042859721,0.0034242966190819036,0.0027385655929675384
340.4087449810081,0.002946755722373122,0.00574660808800462,0.0034105840772973225,0.005033890329608199,0.0032069957661998803,0.0028740548268807098,0.0044705008200916175,0.0021155110178946663,0.0032957478745702525,0.0027636202137164066,0.0031342974851320256,0.004756787775728351,0.00189202615726945,0.0018925975428489494,0.004075213281341142,0.00232544801060071,0.0015292524738834223,0.002603457219775996,0.003604944835642186,0.003456286891012997,0.003761482700689923,0.004624595212755628,0.0038821159140063222,0.0019251245396133807,0.004525091342205911,0.0026573476291354018,0.004048612631017247,0.0025311313727889723,0.0019251245396133812,0.003600093764423676,0.0015345331359099474,0.002576779646545086,0.0019215400858249019,0.0023279109849470817,0.0036497820861318277,0.0009723359895736669,0.0009706120074398164,0.003090858843857687,0.001722438142885119,0.0008398654537352912,0.0018640776833472588,0.002797775363361683,0.0026561692865499937,0.0028109254087247382,0.0036035751828818016,0.0028557234103081257
354.1294309885409,0.002885443223768664,0.0058394346366246195,0.0033709232620777493,0.005088421330491998,0.0031578429206835343,0.002806306972221839,0.004491153002682566,0.0020048762580915885,0.0032443594620016883,0.0026870310584766488,0.0030719159312445135,0.004784295590159601,0.0017628263794562866,0.0017646319593418584,0.004070395741214342,0.0022224102089229304,0.0013853393276580092,0.002513071529698268,0.003578661496824054,0.003422718118597204,0.0037399212683059736,0.004662667303643548,0.0038763852810691757,0.0019027854231344165,0.004670894110858847,0.0026636367306947083,0.004164747641367661,0.002513380052505869,0.0019027854231344168,0.0036750843698425714,0.0014575292189652098,0.0025599748162106555,0.0018992402878953653,0.002315647911868408,0.0037474917400380616,0.0009339726560246108,0.0009323406328334797,0.0031421085987569206,0.0016404426667774356,0.0007345441266917053,0.0018046324156089986,0.0028188116514992674,0.0026659118059551077,0.002834203024384274,0.003690516886702306,0.002899684146388043
