Date_Time,P2C,P3C,P4C,P4C original,P6C,P6C original
3/11/2023 1:15,2723.19132,,2733.05,2733.054074,2737.31,2737.310179
3/11/2023 1:30,2723.194239,,2733.06,2733.056993,2737.31,2737.311349
3/11/2023 1:45,2723.194239,,2733.05,2733.053494,2737.31,2737.311349
3/11/2023 2:00,2723.18899,,2733.05,2733.051745,2737.31,2737.311349
3/11/2023 2:15,2723.194239,,2733.06,2733.055243,2737.31,2737.314848
3/11/2023 2:30,2723.191899,,2733.06,2733.056403,2737.31,2737.312508
3/11/2023 2:45,2723.191899,,2733.06,2733.058152,2737.31,2737.312508
3/11/2023 3:00,2723.193649,,2733.06,2733.056403,2737.31,2737.314258
3/11/2023 3:15,2723.193649,,2733.06,2733.058152,2737.31,2737.312508
3/11/2023 3:30,2723.193659,,2733.06,2733.056413,2737.31,2737.313678
3/11/2023 3:45,2723.193659,,2733.06,2733.056413,2737.31,2737.310179
3/11/2023 4:00,2723.191909,,2733.06,2733.055833,2737.31,2737.310179
3/11/2023 4:15,2723.193659,,2733.06,2733.055833,2737.31,2737.314848
3/11/2023 4:30,2723.194818,,2733.06,2733.058742,2737.31,2737.312508
3/11/2023 4:45,2723.19015,,2733.05,2733.052324,2737.31,2737.309589
3/11/2023 5:00,2723.195408,,2733.06,2733.055243,2737.31,2737.312508
3/11/2023 5:15,2723.191899,,2733.06,2733.055823,2737.31,2737.311339
3/11/2023 5:30,2723.19015,,2733.06,2733.055823,2737.31,2737.313088
3/11/2023 5:45,2723.193649,,2733.05,2733.054074,2737.31,2737.313088
3/11/2023 6:00,2723.19016,,2733.06,2733.055243,2737.31,2737.310759
3/11/2023 6:15,2723.19015,,2733.05,2733.054074,2737.31,2737.30784
3/11/2023 6:30,2723.193649,,2733.06,2733.055823,2737.31,2737.311339
3/11/2023 6:45,2723.191899,,2733.05,2733.052324,2737.31,2737.309589
3/11/2023 7:00,2723.19015,,2733.05,2733.050575,2737.31,2737.309589
3/11/2023 7:15,2723.19074,,2733.05,2733.051165,2737.31,2737.310179
3/11/2023 7:30,2723.195398,,2733.06,2733.055823,2737.31,2737.311339
3/11/2023 7:45,2723.194818,,2733.06,2733.055823,2737.31,2737.311339
3/11/2023 8:00,2723.191909,,2733.05,2733.054084,2737.31,2737.311929
3/11/2023 8:15,2723.195408,,2733.06,2733.055833,2737.31,2737.311929
3/11/2023 8:30,2723.19074,,2733.05,2733.052914,2737.31,2737.310179
3/11/2023 8:45,2723.18899,,2733.05,2733.052914,2737.31,2737.30901
3/11/2023 9:00,2723.18899,,2733.05,2733.051165,2737.31,2737.310179
3/11/2023 9:15,2723.18957,,2733.05,2733.049995,2737.31,2737.30726
3/11/2023 9:30,2723.191909,,2733.05,2733.054664,2737.31,2737.310179
3/11/2023 9:45,2723.18899,,2733.05,2733.049995,2737.31,2737.30901
3/11/2023 10:00,2723.18957,,2733.05,2733.053494,2737.31,2737.30901
3/11/2023 10:15,2723.187821,,2733.05,2733.051745,2737.31,2737.30901
3/11/2023 10:30,2723.193659,,2733.05,2733.054664,2737.31,2737.310179
3/11/2023 10:45,2723.18957,,2733.05,2733.053494,2737.31,2737.30726
3/11/2023 11:00,2723.192489,,2733.06,2733.056413,2737.31,2737.313678
3/11/2023 11:15,2723.193659,,2733.06,2733.056413,2737.31,2737.313678
3/11/2023 11:30,2723.19074,,2733.06,2733.056413,2737.31,2737.311929
3/11/2023 11:45,2723.19074,,2733.06,2733.056413,2737.31,2737.311929
3/11/2023 12:00,2723.19016,,2733.05,2733.054664,2737.31,2737.30843
3/11/2023 12:15,2723.187821,,2733.05,2733.049995,2737.31,2737.30726
3/11/2023 12:30,2723.186071,,2733.05,2733.051745,2737.31,2737.30726
3/11/2023 12:45,2723.19074,,2733.05,2733.054664,2737.31,2737.30668
3/11/2023 13:00,2723.195408,,2733.06,2733.061071,2737.31,2737.313678
3/11/2023 13:15,2723.19074,,2733.06,2733.055243,2737.31,2737.30901
3/11/2023 13:30,2723.191909,,2733.06,2733.058162,2737.31,2737.30843
3/11/2023 13:45,2723.193649,,2733.05,2733.053494,2737.31,2737.30726
3/11/2023 14:00,2723.195398,,2733.06,2733.056993,2737.31,2737.310759
3/11/2023 14:15,2723.191909,,2733.06,2733.056413,2737.31,2737.311929
3/11/2023 14:30,2723.192489,,2733.06,2733.056413,2737.31,2737.310179
3/11/2023 14:45,2723.191909,,2733.06,2733.056413,2737.31,2737.30843
3/11/2023 15:00,2723.191909,,2733.06,2733.056413,2737.31,2737.30843
3/11/2023 15:15,2723.196578,,2733.06,2733.059332,2737.31,2737.313098
3/11/2023 15:30,2723.191909,,2733.06,2733.056413,2737.31,2737.30668
3/11/2023 15:45,2723.195408,,2733.06,2733.056413,2737.31,2737.310179
3/11/2023 16:00,2723.193659,,2733.06,2733.056413,2737.31,2737.30843
3/11/2023 16:15,2723.193659,,2733.06,2733.056413,2737.31,2737.30843
3/11/2023 16:30,2723.195408,,2733.06,2733.059912,2737.31,2737.311929
3/11/2023 16:45,2723.195408,,2733.06,2733.059912,2737.31,2737.311929
3/11/2023 17:00,2723.195408,,2733.06,2733.059912,2737.31,2737.311929
3/11/2023 17:15,2723.193659,,2733.06,2733.058162,2737.31,2737.311929
3/11/2023 17:30,2723.191909,,2733.06,2733.058162,2737.31,2737.30843
3/11/2023 17:45,2723.194239,,2733.06,2733.058162,2737.31,2737.311929
3/11/2023 18:00,2723.193659,,2733.06,2733.058162,2737.31,2737.30843
3/11/2023 18:15,2723.193659,,2733.06,2733.056413,2737.31,2737.311929
3/11/2023 18:30,2723.195398,,2733.06,2733.056993,2737.31,2737.314258
3/11/2023 18:45,2723.197148,,2733.06,2733.059902,2737.31,2737.310759
3/11/2023 19:00,2723.195398,,2733.06,2733.059902,2737.31,2737.312508
3/11/2023 19:15,2723.197148,,2733.06,2733.058152,2737.31,2737.314258
3/11/2023 19:30,2723.195398,,2733.06,2733.058152,2737.31,2737.312508
3/11/2023 19:45,2723.197148,,2733.06,2733.058152,2737.32,2737.316007
3/11/2023 20:00,2723.195398,,2733.06,2733.058152,2737.31,2737.312508
3/11/2023 20:15,2723.195398,,2733.06,2733.059902,2737.31,2737.314258
3/11/2023 20:30,2723.191899,,2733.06,2733.058152,2737.31,2737.314258
3/11/2023 20:45,2723.195408,,2733.06,2733.056993,2737.31,2737.313098
3/11/2023 21:00,2723.195988,,2733.06,2733.060492,2737.32,2737.316597
3/11/2023 21:15,2723.195988,,2733.06,2733.056993,2737.31,2737.314848
3/11/2023 21:30,2723.195988,,2733.06,2733.056993,2737.31,2737.313098
3/11/2023 21:45,2723.195408,,2733.06,2733.058742,2737.31,2737.313098
3/11/2023 22:00,2723.197158,,2733.06,2733.058742,2737.31,2737.313098
3/11/2023 22:15,2723.197158,,2733.06,2733.058742,2737.31,2737.314848
3/11/2023 22:30,2723.195408,,2733.06,2733.056993,2737.31,2737.313098
3/11/2023 22:45,2723.195988,,2733.06,2733.058742,2737.31,2737.314848
3/11/2023 23:00,2723.195988,,2733.06,2733.056993,2737.31,2737.313098
3/11/2023 23:15,2723.195988,,2733.06,2733.056993,2737.31,2737.313098
3/11/2023 23:30,2723.197158,,2733.06,2733.058742,2737.31,2737.313098
3/11/2023 23:45,2723.197158,,2733.06,2733.056993,2737.31,2737.314848
3/12/2023 0:00,2723.198897,,2733.06,2733.059902,2737.32,2737.317757
3/12/2023 0:15,2723.195398,,2733.06,2733.058152,2737.31,2737.314258
3/12/2023 0:30,2723.197148,,2733.06,2733.058152,2737.32,2737.316007
3/12/2023 0:45,2723.197158,,2733.06,2733.058742,2737.31,2737.311349
3/12/2023 1:00,2723.195408,,2733.06,2733.058742,2737.31,2737.314848
3/12/2023 1:15,2723.197158,,2733.06,2733.060492,2737.32,2737.316597
3/12/2023 1:30,2723.194239,,2733.06,2733.060492,2737.31,2737.313098
3/12/2023 1:45,2723.193649,,2733.06,2733.059902,2737.31,2737.312508
3/12/2023 2:00,2723.195408,,2733.06,2733.058742,2737.31,2737.314848
3/12/2023 2:15,2723.194239,,2733.06,2733.060492,2737.31,2737.313098
3/12/2023 2:30,2723.193659,,2733.06,2733.058742,2737.31,2737.313098
3/12/2023 2:45,2723.195408,,2733.06,2733.058742,2737.31,2737.314848
3/12/2023 3:00,2723.195408,,2733.06,2733.060492,2737.31,2737.314848
3/12/2023 3:15,2723.193659,,2733.06,2733.058742,2737.31,2737.311349
3/12/2023 3:30,2723.194239,,2733.06,2733.058742,2737.31,2737.313098
3/12/2023 3:45,2723.195398,,2733.06,2733.059902,2737.31,2737.314258
3/12/2023 4:00,2723.192489,,2733.06,2733.056993,2737.31,2737.311349
3/12/2023 4:15,2723.195398,,2733.06,2733.058152,2737.31,2737.314258
3/12/2023 4:30,2723.197148,,2733.06,2733.058152,2737.31,2737.314258
3/12/2023 4:45,2723.198897,,2733.06,2733.061651,2737.32,2737.319506
3/12/2023 5:00,2723.197148,,2733.06,2733.058152,2737.31,2737.314258
3/12/2023 5:15,2723.195408,,2733.06,2733.058742,2737.31,2737.314848
3/12/2023 5:30,2723.195988,,2733.06,2733.056993,2737.31,2737.314848
3/12/2023 5:45,2723.193649,,2733.06,2733.058152,2737.31,2737.314258
3/12/2023 6:00,2723.198897,,2733.06,2733.059902,2737.31,2737.314258
3/12/2023 6:15,2723.195398,,2733.06,2733.058152,2737.31,2737.314258
3/12/2023 6:30,2723.197148,,2733.06,2733.059902,2737.31,2737.314258
3/12/2023 6:45,2723.200067,,2733.06,2733.059902,2737.32,2737.317757
3/12/2023 7:00,2723.198907,,2733.06,2733.060492,2737.32,2737.318346
3/12/2023 7:15,2723.198907,,2733.06,2733.060492,2737.32,2737.319506
3/12/2023 7:30,2723.198907,,2733.06,2733.060492,2737.32,2737.317757
3/12/2023 7:45,2723.197737,,2733.06,2733.059322,2737.32,2737.316587
3/12/2023 8:00,2723.197737,,2733.06,2733.059322,2737.32,2737.317177
3/12/2023 8:15,2723.198907,,2733.06,2733.060492,2737.32,2737.320086
3/12/2023 8:30,2723.195988,,2733.06,2733.057573,2737.32,2737.317167
3/12/2023 8:45,2723.195988,,2733.06,2733.055823,2737.32,2737.315417
3/12/2023 9:00,2723.195988,,2733.06,2733.059912,2737.32,2737.316007
3/12/2023 9:15,2723.194239,,2733.06,2733.056413,2737.31,2737.314258
3/12/2023 9:30,2723.194239,,2733.06,2733.056413,2737.31,2737.314258
3/12/2023 9:45,2723.19132,,2733.06,2733.055243,2737.31,2737.311339
3/12/2023 10:00,2723.187241,,2733.05,2733.049415,2737.31,2737.30901
3/12/2023 10:15,2723.188401,,2733.05,2733.050575,2737.31,2737.310169
3/12/2023 10:30,2723.19132,,2733.05,2733.052324,2737.31,2737.311919
3/12/2023 10:45,2723.19016,,2733.05,2733.050585,2737.31,2737.30726
3/12/2023 11:00,2723.19016,,2733.05,2733.050585,2737.31,2737.305511
3/12/2023 11:15,2723.19133,,2733.05,2733.052334,2737.31,2737.30668
3/12/2023 11:30,2723.193079,,2733.06,2733.057583,2737.31,2737.310179
3/12/2023 11:45,2723.19016,,2733.05,2733.054084,2737.31,2737.30843
3/12/2023 12:00,2723.19133,,2733.05,2733.054084,2737.31,2737.30843
3/12/2023 12:15,2723.19016,,2733.06,2733.055833,2737.31,2737.30843
3/12/2023 12:30,2723.188411,,2733.05,2733.054084,2737.31,2737.305511
3/12/2023 12:45,2723.186661,,2733.05,2733.052334,2737.31,2737.305511
3/12/2023 13:00,2723.186661,,2733.05,2733.054084,2737.31,2737.305511
3/12/2023 13:15,2723.188411,,2733.05,2733.050585,2737.3,2737.303761
3/12/2023 13:30,2723.193069,,2733.06,2733.055243,2737.31,2737.30667
3/12/2023 13:45,2723.188401,,2733.05,2733.053494,2737.3,2737.303172
3/12/2023 14:00,2723.188401,,2733.05,2733.053494,2737.3,2737.303172
3/12/2023 14:15,2723.19015,,2733.05,2733.053494,2737.3,2737.303172
3/12/2023 14:30,2723.193069,,2733.06,2733.055243,2737.3,2737.304341
3/12/2023 14:45,2723.193069,,2733.06,2733.058742,2737.31,2737.306091
3/12/2023 15:00,2723.192489,,2733.06,2733.058162,2737.31,2737.30726
3/12/2023 15:15,2723.195988,,2733.06,2733.058162,2737.31,2737.310759
3/12/2023 15:30,2723.19133,,2733.06,2733.056413,2737.31,2737.30901
3/12/2023 15:45,2723.19133,,2733.06,2733.056413,2737.31,2737.30726
3/12/2023 16:00,2723.192489,,2733.06,2733.056413,2737.31,2737.30726
3/12/2023 16:15,2723.193079,,2733.06,2733.056413,2737.31,2737.30726
3/12/2023 16:30,2723.192489,,2733.06,2733.059322,2737.31,2737.30842
3/12/2023 16:45,2723.195988,,2733.06,2733.061071,2737.31,2737.311919
3/12/2023 17:00,2723.195988,,2733.06,2733.059322,2737.31,2737.311919
3/12/2023 17:15,2723.194828,,2733.06,2733.059912,2737.31,2737.314258
3/12/2023 17:30,2723.195988,,2733.06,2733.061081,2737.31,2737.310759
3/12/2023 17:45,2723.194239,,2733.06,2733.061081,2737.31,2737.312508
3/12/2023 18:00,2723.195988,,2733.06,2733.062831,2737.31,2737.314258
3/12/2023 18:15,2723.194239,,2733.06,2733.058162,2737.31,2737.311339
3/12/2023 18:30,2723.195988,,2733.06,2733.059912,2737.31,2737.314838
3/12/2023 18:45,2723.195988,,2733.06,2733.059912,2737.31,2737.313088
3/12/2023 19:00,2723.195988,,2733.06,2733.061661,2737.31,2737.314838
3/12/2023 19:15,2723.195988,,2733.06,2733.061661,2737.32,2737.316587
3/12/2023 19:30,2723.195988,,2733.06,2733.059912,2737.32,2737.316587
3/12/2023 19:45,2723.197737,,2733.06,2733.061661,2737.32,2737.316007
3/12/2023 20:00,2723.195988,,2733.06,2733.058742,2737.31,2737.313668
3/12/2023 20:15,2723.197737,,2733.06,2733.062241,2737.31,2737.313668
3/12/2023 20:30,2723.196578,,2733.06,2733.059332,2737.31,2737.313678
3/12/2023 20:45,2723.194828,,2733.06,2733.061081,2737.32,2737.315427
3/12/2023 21:00,2723.194828,,2733.06,2733.058742,2737.31,2737.313678
3/12/2023 21:15,2723.194828,,2733.06,2733.057583,2737.31,2737.313678
3/12/2023 21:30,2723.194828,,2733.06,2733.058742,2737.32,2737.315427
3/12/2023 21:45,2723.194828,,2733.06,2733.057583,2737.31,2737.313678
3/12/2023 22:00,2723.193079,,2733.06,2733.058742,2737.31,2737.313678
3/12/2023 22:15,2723.196578,,2733.06,2733.059332,2737.31,2737.313678
3/12/2023 22:30,2723.195988,,2733.06,2733.060492,2737.32,2737.315427
3/12/2023 22:45,2723.194828,,2733.06,2733.060492,2737.32,2737.315427
3/12/2023 23:00,2723.196578,,2733.06,2733.059332,2737.32,2737.315427
3/12/2023 23:15,2723.194828,,2733.06,2733.059332,2737.32,2737.315427
3/12/2023 23:30,2723.198327,,2733.06,2733.062241,2737.32,2737.317177
3/12/2023 23:45,2723.193659,,2733.06,2733.057573,2737.31,2737.314258
3/13/2023 0:00,2723.193069,,2733.06,2733.057573,2737.31,2737.312508
3/13/2023 0:15,2723.196568,,2733.06,2733.057573,2737.31,2737.314258
3/13/2023 0:30,2723.194828,,2733.06,2733.058742,2737.32,2737.315427
3/13/2023 0:45,2723.194828,,2733.06,2733.058742,2737.32,2737.317177
3/13/2023 1:00,2723.194828,,2733.06,2733.059332,2737.32,2737.315427
3/13/2023 1:15,2723.198327,,2733.06,2733.061081,2737.32,2737.315427
3/13/2023 1:30,2723.194828,,2733.06,2733.059332,2737.32,2737.315427
3/13/2023 1:45,2723.194828,,2733.06,2733.061081,2737.32,2737.315427
3/13/2023 2:00,2723.194828,,2733.06,2733.061081,2737.32,2737.315427
3/13/2023 2:15,2723.194828,,2733.06,2733.058742,2737.31,2737.313678
3/13/2023 2:30,2723.193659,,2733.06,2733.057573,2737.31,2737.314258
3/13/2023 2:45,2723.195988,,2733.06,2733.060492,2737.32,2737.315427
3/13/2023 3:00,2723.195988,,2733.06,2733.058742,2737.31,2737.311929
3/13/2023 3:15,2723.194828,,2733.06,2733.060492,2737.31,2737.313678
3/13/2023 3:30,2723.196578,,2733.06,2733.061081,2737.32,2737.317177
3/13/2023 3:45,2723.196578,,2733.06,2733.059332,2737.31,2737.313678
3/13/2023 4:00,2723.194828,,2733.06,2733.061081,2737.32,2737.315427
3/13/2023 4:15,2723.193079,,2733.06,2733.057583,2737.31,2737.313678
3/13/2023 4:30,2723.194828,,2733.06,2733.059332,2737.32,2737.315427
3/13/2023 4:45,2723.195988,,2733.06,2733.062241,2737.31,2737.314838
3/13/2023 5:00,2723.194828,,2733.06,2733.059332,2737.32,2737.315427
3/13/2023 5:15,2723.195988,,2733.06,2733.060492,2737.32,2737.316587
3/13/2023 5:30,2723.197737,,2733.06,2733.062241,2737.32,2737.318336
3/13/2023 5:45,2723.195988,,2733.06,2733.062241,2737.32,2737.316587
3/13/2023 6:00,2723.196578,,2733.06,2733.062241,2737.32,2737.317177
3/13/2023 6:15,2723.195988,,2733.06,2733.060492,2737.31,2737.314838
3/13/2023 6:30,2723.195988,,2733.06,2733.062241,2737.32,2737.318336
3/13/2023 6:45,2723.194239,,2733.06,2733.062241,2737.32,2737.316587
3/13/2023 7:00,2723.195988,,2733.06,2733.062241,2737.32,2737.318336
3/13/2023 7:15,2723.195988,,2733.06,2733.062241,2737.32,2737.318336
3/13/2023 7:30,2723.197737,,2733.07,2733.06515,2737.32,2737.316587
3/13/2023 7:45,2723.199487,,2733.07,2733.06515,2737.32,2737.320086
3/13/2023 8:00,2723.195988,,2733.06,2733.060492,2737.32,2737.315427
3/13/2023 8:15,2723.194818,,2733.06,2733.061071,2737.32,2737.317757
3/13/2023 8:30,2723.199487,,2733.06,2733.06399,2737.32,2737.320676
3/13/2023 8:45,2723.196568,,2733.06,2733.061071,2737.32,2737.316007
3/13/2023 9:00,2723.195398,,2733.06,2733.059902,2737.32,2737.316587
3/13/2023 9:15,2723.194818,,2733.06,2733.061651,2737.31,2737.314838
3/13/2023 9:30,2723.195398,,2733.06,2733.059902,2737.31,2737.314838
3/13/2023 9:45,2723.19015,,2733.06,2733.056403,2737.31,2737.313088
3/13/2023 10:00,2723.191909,,2733.06,2733.055243,2737.31,2737.311929
3/13/2023 10:15,2723.18899,,2733.05,2733.053494,2737.31,2737.311929
3/13/2023 10:30,2723.18899,,2733.05,2733.053494,2737.31,2737.310179
3/13/2023 10:45,2723.19074,,2733.06,2733.055243,2737.31,2737.310179
3/13/2023 11:00,2723.18899,,2733.05,2733.053494,2737.31,2737.30668
3/13/2023 11:15,2723.19074,,2733.05,2733.053494,2737.31,2737.310179
3/13/2023 11:30,2723.191899,,2733.06,2733.056403,2737.31,2737.311339
3/13/2023 11:45,2723.191899,,2733.06,2733.056403,2737.31,2737.309589
3/13/2023 12:00,2723.19015,,2733.06,2733.056403,2737.31,2737.309589
3/13/2023 12:15,2723.19132,,2733.06,2733.055823,2737.31,2737.30726
3/13/2023 12:30,2723.188401,,2733.05,2733.052904,2737.3,2737.304341
3/13/2023 12:45,2723.191899,,2733.06,2733.056403,2737.31,2737.30784
3/13/2023 13:00,2723.18899,,2733.05,2733.051745,2737.3,2737.304341
3/13/2023 13:15,2723.185492,,2733.05,2733.051165,2737.31,2737.305511
3/13/2023 13:30,2723.19016,,2733.06,2733.056413,2737.31,2737.30726
3/13/2023 13:45,2723.19016,,2733.06,2733.055833,2737.31,2737.30668
3/13/2023 14:00,2723.188411,,2733.06,2733.057583,2737.3,2737.303761
3/13/2023 14:15,2723.193659,,2733.06,2733.061081,2737.31,2737.310759
3/13/2023 14:30,2723.19132,,2733.06,2733.058742,2737.31,2737.30842
3/13/2023 14:45,2723.193069,,2733.06,2733.058742,2737.31,2737.310169
3/13/2023 15:00,2723.19132,,2733.06,2733.060492,2737.31,2737.311919
3/13/2023 15:15,2723.195988,,2733.06,2733.063411,2737.31,2737.314838
3/13/2023 15:30,2723.196568,,2733.06,2733.062241,2737.32,2737.316587
3/13/2023 15:45,2723.195988,,2733.06,2733.06399,2737.31,2737.314838
3/13/2023 16:00,2723.19132,,2733.06,2733.060492,2737.31,2737.311919
3/13/2023 16:15,2723.194239,,2733.06,2733.059912,2737.31,2737.314838
3/13/2023 16:30,2723.195988,,2733.06,2733.061661,2737.31,2737.313088
3/13/2023 16:45,2723.194239,,2733.06,2733.061661,2737.31,2737.314838
3/13/2023 17:00,2723.194818,,2733.06,2733.060492,2737.31,2737.313668
3/13/2023 17:15,2723.194818,,2733.06,2733.062241,2737.31,2737.313668
3/13/2023 17:30,2723.197737,,2733.06,2733.063411,2737.32,2737.316007
3/13/2023 17:45,2723.197737,,2733.06,2733.061661,2737.31,2737.313088
3/13/2023 18:00,2723.194239,,2733.06,2733.061661,2737.31,2737.311339
3/13/2023 18:15,2723.19132,,2733.06,2733.062241,2737.31,2737.311919
3/13/2023 18:30,2723.196568,,2733.06,2733.062241,2737.31,2737.313668
3/13/2023 18:45,2723.195988,,2733.06,2733.063411,2737.32,2737.317757
3/13/2023 19:00,2723.196568,,2733.06,2733.06399,2737.32,2737.316587
3/13/2023 19:15,2723.193069,,2733.06,2733.058742,2737.31,2737.313088
3/13/2023 19:30,2723.197737,,2733.06,2733.062241,2737.31,2737.313668
3/13/2023 19:45,2723.195988,,2733.06,2733.062241,2737.32,2737.318336
3/13/2023 20:00,2723.195988,,2733.06,2733.062241,2737.31,2737.314838
3/13/2023 20:15,2723.195988,,2733.06,2733.062241,2737.31,2737.314838
3/13/2023 20:30,2723.198327,,2733.06,2733.06399,2737.32,2737.315427
3/13/2023 20:45,2723.198327,,2733.06,2733.06399,2737.32,2737.317177
3/13/2023 21:00,2723.196578,,2733.06,2733.06399,2737.32,2737.317177
3/13/2023 21:15,2723.198327,,2733.06,2733.06399,2737.32,2737.317177
3/13/2023 21:30,2723.199487,,2733.06,2733.062241,2737.32,2737.316587
3/13/2023 21:45,2723.199487,,2733.06,2733.062241,2737.32,2737.320086
3/13/2023 22:00,2723.198327,,2733.06,2733.062241,2737.32,2737.318926
3/13/2023 22:15,2723.197737,,2733.06,2733.062241,2737.32,2737.317177
3/13/2023 22:30,2723.199487,,2733.06,2733.06399,2737.32,2737.318926
3/13/2023 22:45,2723.202986,,2733.07,2733.06574,2737.32,2737.322425
3/13/2023 23:00,2723.199487,,2733.06,2733.06399,2737.32,2737.318926
3/13/2023 23:15,2723.200646,,2733.06,2733.063401,2737.32,2737.318336
3/13/2023 23:30,2723.198327,,2733.06,2733.06399,2737.32,2737.318926
3/13/2023 23:45,2723.194828,,2733.06,2733.058742,2737.32,2737.315427
3/14/2023 0:00,2723.199487,,2733.06,2733.06399,2737.32,2737.320676
3/14/2023 0:15,2723.199487,,2733.06,2733.06399,2737.32,2737.320676
3/14/2023 0:30,2723.199487,,2733.06,2733.062241,2737.32,2737.318926
3/14/2023 0:45,2723.199487,,2733.06,2733.060492,2737.32,2737.320676
3/14/2023 1:00,2723.199487,,2733.06,2733.060492,2737.32,2737.320676
3/14/2023 1:15,2723.197737,,2733.06,2733.060492,2737.32,2737.318926
3/14/2023 1:30,2723.199487,,2733.06,2733.060492,2737.32,2737.318926
3/14/2023 1:45,2723.196568,,2733.06,2733.057573,2737.32,2737.317757
3/14/2023 2:00,2723.201236,,2733.06,2733.062241,2737.32,2737.322425
3/14/2023 2:15,2723.199487,,2733.06,2733.06399,2737.32,2737.320676
3/14/2023 2:30,2723.199487,,2733.06,2733.06399,2737.32,2737.320676
3/14/2023 2:45,2723.199487,,2733.06,2733.06399,2737.32,2737.324174
3/14/2023 3:00,2723.199487,,2733.06,2733.06399,2737.32,2737.324174
3/14/2023 3:15,2723.197737,,2733.06,2733.058742,2737.32,2737.318926
3/14/2023 3:30,2723.201236,,2733.06,2733.06399,2737.32,2737.324174
3/14/2023 3:45,2723.199487,,2733.06,2733.062241,2737.32,2737.320676
3/14/2023 4:00,2723.199487,,2733.06,2733.062241,2737.32,2737.318926
3/14/2023 4:15,2723.199487,,2733.06,2733.062241,2737.32,2737.320676
3/14/2023 4:30,2723.197737,,2733.06,2733.062241,2737.32,2737.320676
3/14/2023 4:45,2723.202986,,2733.07,2733.06574,,
3/14/2023 5:00,2723.200646,,2733.06,2733.063401,,
3/14/2023 5:15,2723.200646,,2733.06,2733.062241,,
3/14/2023 5:30,2723.199487,,2733.06,2733.063401,,
3/14/2023 5:45,2723.199487,,2733.06,2733.063401,,
3/14/2023 6:00,2723.200646,,2733.06,2733.063401,,
3/14/2023 6:15,2723.202396,,2733.07,2733.066899,,
3/14/2023 6:30,2723.199487,,2733.07,2733.06574,,
3/14/2023 6:45,2723.197737,,2733.06,2733.06399,,
3/14/2023 7:00,2723.202406,,2733.07,2733.06574,,
3/14/2023 7:15,2723.199487,,2733.06,2733.06457,,
3/14/2023 7:30,2723.199487,,2733.06,2733.06457,,
3/14/2023 7:45,2723.200067,,2733.06,2733.063401,,
3/14/2023 8:00,2723.200067,,2733.06,2733.06457,,
3/14/2023 8:15,2723.199487,,2733.06,2733.061071,,
3/14/2023 8:30,2723.200067,,2733.07,2733.06632,,
3/14/2023 8:45,2723.198327,,2733.06,2733.063411,,
3/14/2023 9:00,2723.197158,,2733.06,2733.060492,,
3/14/2023 9:15,2723.200067,,2733.06,2733.060492,,
3/14/2023 9:30,2723.195398,,2733.06,2733.059322,,
3/14/2023 9:45,2723.191899,,2733.06,2733.057573,,
3/14/2023 10:00,2723.18957,,2733.05,2733.053494,,
3/14/2023 10:15,2723.187821,,2733.05,2733.051745,,
3/14/2023 10:30,2723.187821,,2733.06,2733.056413,,
3/14/2023 10:45,2723.18899,,2733.05,2733.052914,,
3/14/2023 11:00,2723.187821,,2733.05,2733.054664,,
3/14/2023 11:15,2723.18899,,2733.05,2733.052914,,
3/14/2023 11:30,2723.19132,,2733.06,2733.056413,,
3/14/2023 11:45,2723.19074,,2733.06,2733.057583,,
3/14/2023 12:00,2723.19074,,2733.05,2733.054664,,
3/14/2023 12:15,2723.19132,,2733.06,2733.056413,,
3/14/2023 12:30,2723.19074,,2733.05,2733.054664,2737.3,2737.304931
3/14/2023 12:45,2723.18957,,2733.05,2733.053494,2737.3,2737.303182
3/14/2023 13:00,2723.18957,,2733.05,2733.053494,2737.3,2737.304931
3/14/2023 13:15,2723.19074,,2733.05,2733.052914,2737.31,2737.306101
3/14/2023 13:30,2723.18899,,2733.05,2733.052914,2737.3,2737.304351
3/14/2023 13:45,2723.18899,,2733.06,2733.056413,2737.3,2737.302602
3/14/2023 14:00,2723.18958,,2733.06,2733.056413,2737.3,2737.302602
3/14/2023 14:15,2723.18899,,2733.06,2733.055823,2737.3,2737.303761
3/14/2023 14:30,2723.18899,,2733.06,2733.055823,2737.3,2737.303761
3/14/2023 14:45,2723.191909,,2733.06,2733.056993,2737.31,2737.30726
3/14/2023 15:00,2723.19074,,2733.06,2733.057573,2737.31,2737.306091
3/14/2023 15:15,2723.18899,,2733.06,2733.055243,2737.31,2737.30668
3/14/2023 15:30,2723.19074,,2733.06,2733.056993,2737.31,2737.305511
3/14/2023 15:45,2723.19074,,2733.06,2733.056993,2737.31,2737.30726
3/14/2023 16:00,2723.19074,,2733.06,2733.058742,2737.3,2737.303761
3/14/2023 16:15,2723.192489,,2733.06,2733.058742,2737.31,2737.30726
3/14/2023 16:30,2723.19074,,2733.06,2733.058742,2737.3,2737.303761
3/14/2023 16:45,2723.194239,,2733.06,2733.058742,2737.31,2737.305511
3/14/2023 17:00,2723.194239,,2733.06,2733.062241,2737.31,2737.305511
3/14/2023 17:15,2723.195408,,2733.06,2733.060492,2737.31,2737.30726
3/14/2023 17:30,2723.192489,,2733.06,2733.06399,2737.31,2737.305511
3/14/2023 17:45,2723.194239,,2733.07,2733.06574,2737.31,2737.30726
3/14/2023 18:00,2723.195408,,2733.07,2733.066909,2737.31,2737.30843
